,X1,X2,labels,Player,Status,Player_ID,url
18,4.3153242484,0.701169880529,Defensive Centers,Andre Drummond,Active,drumman01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/d/drumman01.html
19,-1.53778511754,-0.610015601082,Shooting Wings,Andre Iguodala,Active,iguodan01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/i/iguodan01.html
20,-3.19477887354,2.35974006706,Floor Generals,Andre Miller,Inactive,millean02,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/m/millean02.html
21,0.369022883012,-1.71479691273,3-and-D Wings,Andre Roberson,Active,roberan03,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/r/roberan03.html
22,1.38557233106,-0.553616334862,Versatile Forwards,Andrea Bargnani,Inactive,bargnan01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/b/bargnan01.html
23,0.886986089816,-0.192337320585,Versatile Forwards,Andrei Kirilenko,Inactive,kirilan01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/k/kirilan01.html
24,3.23850649457,1.43596343874,Defensive Centers,Andrew Bogut,Active,bogutan01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/b/bogutan01.html
25,-2.94834152993,1.44281775946,Combo Guards,Andrew Goudelock,Inactive,goudean01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/g/goudean01.html
26,-3.11045671825,0.515082357336,Combo Guards,Andrew Harrison,Active,harrian01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/h/harrian01.html
27,1.53973709567,-0.40182354615,Versatile Forwards,Andrew Nicholson,Active,nichoan01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/n/nichoan01.html
28,-0.520280521544,-1.0962496651,3-and-D Wings,Andrew Wiggins,Active,wiggian01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/w/wiggian01.html
29,1.31374052649,-0.839188776287,Versatile Forwards,Anthony Bennett,Active,bennean01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/b/bennean01.html
30,3.17424619614,-0.390289196998,Offensive Centers,Anthony Davis,Active,davisan02,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/d/davisan02.html
31,-0.859585820186,-1.0316380432,Shooting Wings,Anthony Morrow,Active,morroan01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/m/morroan01.html
32,0.914537089925,-1.22533805234,Versatile Forwards,Anthony Tolliver,Active,tollian01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/t/tollian01.html
33,-1.37613837895,-0.421161223456,Shooting Wings,Archie Goodwin,Active,goodwar01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/g/goodwar01.html
34,3.62691533407,1.16104546577,Defensive Centers,Aron Baynes,Active,baynear01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/b/baynear01.html
35,-0.862325021309,-1.01750210329,Shooting Wings,Arron Afflalo,Active,afflaar01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/a/afflaar01.html
36,0.567006091846,-0.639780263951,Versatile Forwards,Austin Daye,Inactive,dayeau01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/d/dayeau01.html
37,-2.34607555034,-0.344442150485,Scoring Wings,Austin Rivers,Active,riverau01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/r/riverau01.html
38,-1.16171522224,-1.43529638545,Shooting Wings,Avery Bradley,Active,bradlav01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/b/bradlav01.html
39,-1.72586915626,-0.200905259756,Scoring Wings,Ben Gordon,Inactive,gordobe01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/g/gordobe01.html
40,-0.635159449283,-1.85645295561,3-and-D Wings,Ben McLemore,Active,mclembe01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/m/mclembe01.html
41,-2.99214803451,1.01478912666,Combo Guards,Beno Udrih,Active,udrihbe01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/u/udrihbe01.html
42,3.21664134785,0.839677374928,Defensive Centers,Bernard James,Inactive,jamesbe01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/j/jamesbe01.html
43,3.491302057,0.916734177674,Defensive Centers,Bismack Biyombo,Active,biyombi01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/b/biyombi01.html
44,2.03831898291,0.162380072383,Offensive Centers,Blake Griffin,Active,griffbl01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/g/griffbl01.html
45,4.99381456079,2.09626685675,Defensive Centers,Boban Marjanovic,Active,marjabo01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/m/marjabo01.html
46,-3.59172347541,1.36919980026,Combo Guards,Bobby Brown,Active,brownbo02,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/b/brownbo02.html
47,2.35276659296,0.413542182893,Offensive Centers,Bobby Portis,Active,portibo01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/p/portibo01.html
48,-0.528679688271,-1.53194631539,3-and-D Wings,Bojan Bogdanovic,Active,bogdabo02,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/b/bogdabo02.html
49,0.0389062292578,0.997427553818,Versatile Forwards,Boris Diaw,Active,diawbo01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/d/diawbo01.html
50,-1.3911756086,-0.837667159545,Shooting Wings,Bradley Beal,Active,bealbr01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/b/bealbr01.html
51,2.4353190894,0.592428953892,Offensive Centers,Brandan Wright,Active,wrighbr03,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/w/wrighbr03.html
52,1.53689060479,-0.176356667069,Versatile Forwards,Brandon Bass,Active,bassbr01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/b/bassbr01.html
53,1.0263296854,0.446036994432,Versatile Forwards,Brandon Davies,Inactive,daviebr01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/d/daviebr01.html
54,-0.975433961908,-1.05335333968,Shooting Wings,Brandon Ingram,Active,ingrabr01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/i/ingrabr01.html
55,-3.86716279538,1.0581471288,Combo Guards,Brandon Jennings,Active,jennibr01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/j/jennibr01.html
56,-2.61163656869,0.327515628942,Scoring Wings,Brandon Knight,Active,knighbr03,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/k/knighbr03.html
57,-0.587339243373,-1.35840806316,3-and-D Wings,Brandon Rush,Active,rushbr01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/r/rushbr01.html
58,2.92815549296,1.02921374325,Defensive Centers,Brendan Haywood,Inactive,haywobr01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/h/haywobr01.html
59,-3.22310266138,1.40198122852,Combo Guards,Brian Roberts,Active,roberbr01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/r/roberbr01.html
60,2.82257898672,0.414119914075,Offensive Centers,Brook Lopez,Active,lopezbr01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/l/lopezbr01.html
61,-1.17040888036,-0.761355951403,Shooting Wings,Buddy Hield,Active,hieldbu01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/h/hieldbu01.html
62,-2.31871457513,-0.0334727747423,Scoring Wings,C.J. McCollum,Active,mccolcj01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/m/mccolcj01.html
63,-0.555597599504,-1.31572066601,3-and-D Wings,C.J. Miles,Active,milescj01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/m/milescj01.html
64,-2.91759858444,-0.0586895347185,Scoring Wings,C.J. Watson,Active,watsocj01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/w/watsocj01.html
65,-2.05427790533,-1.28339651644,Shooting Wings,C.J. Wilcox,Active,wilcocj01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/w/wilcocj01.html
66,-3.58614599455,1.38867824768,Combo Guards,Cameron Payne,Active,payneca01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/p/payneca01.html
67,2.23532076414,-0.15914941858,Offensive Centers,Carl Landry,Inactive,landrca01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/l/landrca01.html
68,2.66576822197,0.380761798511,Offensive Centers,Carlos Boozer,Inactive,boozeca01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/b/boozeca01.html
69,0.0862668471246,-0.511164025504,3-and-D Wings,Carmelo Anthony,Active,anthoca01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/a/anthoca01.html
70,-0.480448705148,-0.887885796714,3-and-D Wings,Caron Butler,Inactive,butleca01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/b/butleca01.html
71,-0.316406077154,-1.57551110798,3-and-D Wings,Cartier Martin,Inactive,martica01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/m/martica01.html
72,-0.664006702006,-0.915582846284,3-and-D Wings,Chandler Parsons,Active,parsoch01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/p/parsoch01.html
73,1.632071367,-0.480573755116,Versatile Forwards,Channing Frye,Active,fryech01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/f/fryech01.html
74,1.56823032293,-0.386732831381,Versatile Forwards,Charlie Villanueva,Inactive,villach01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/v/villach01.html
75,-0.187684072969,-1.38793762499,3-and-D Wings,Chase Budinger,Inactive,budinch01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/b/budinch01.html
76,3.06402953318,0.500036598811,Defensive Centers,Chris Andersen,Active,anderch01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/a/anderch01.html
77,1.95554816509,-0.38252127926,Offensive Centers,Chris Bosh,Inactive,boshch01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/b/boshch01.html
78,-0.208603499561,-0.734681680273,3-and-D Wings,Chris Copeland,Inactive,copelch01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/c/copelch01.html
79,-1.24814697549,-1.12692383418,Shooting Wings,Chris Douglas-Roberts,Inactive,douglch01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/d/douglch01.html
80,-0.690981066164,-1.73413929137,3-and-D Wings,Chris Johnson,Inactive,johnsch04,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/j/johnsch04.html
81,3.22371842021,1.11574081587,Defensive Centers,Chris Kaman,Inactive,kamanch01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/k/kamanch01.html
82,-4.96189692965,2.8813292043,Floor Generals,Chris Paul,Active,paulch01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/p/paulch01.html
83,1.81929255877,0.745535627502,Offensive Centers,Chuck Hayes,Inactive,hayesch01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/h/hayesch01.html
84,-0.721118565097,-1.12160813007,3-and-D Wings,Cleanthony Early,Inactive,earlycl01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/e/earlycl01.html
85,3.26377070642,0.792681511234,Defensive Centers,Clint Capela,Active,capelca01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/c/capelca01.html
86,2.21588535538,0.0957475302469,Offensive Centers,Cody Zeller,Active,zelleco01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/z/zelleco01.html
87,3.84548724258,1.61383957131,Defensive Centers,Cole Aldrich,Active,aldrico01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/a/aldrico01.html
88,-1.04752361632,-1.70329899567,Shooting Wings,Corey Brewer,Active,breweco01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/b/breweco01.html
89,1.8780730332,0.425253294349,Offensive Centers,Cory Jefferson,Inactive,jeffeco01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/j/jeffeco01.html
90,-2.2403804027,0.412629419017,Scoring Wings,Cory Joseph,Active,josepco01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/j/josepco01.html
91,-1.43296304337,-1.41834185491,Shooting Wings,Courtney Lee,Active,leeco01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/l/leeco01.html
92,2.39878751879,1.386322941,Defensive Centers,Cristiano Felicio,Active,feliccr01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/f/feliccr01.html
93,-3.95120480577,1.21607482124,Combo Guards,D.J. Augustin,Active,augusdj01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/a/augusdj01.html
94,-2.62290764737,0.188410757868,Scoring Wings,D'Angelo Russell,Active,russeda01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/r/russeda01.html
95,-0.735951354308,-1.02543176156,Shooting Wings,Dahntay Jones,Inactive,jonesda02,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/j/jonesda02.html
96,-2.93456046021,0.673115606858,Combo Guards,Damian Lillard,Active,lillada01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/l/lillada01.html
97,-0.986943019897,-1.37874784906,Shooting Wings,Damjan Rudez,Active,rudezda01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/r/rudezda01.html
98,-0.522032758593,-1.34857289788,3-and-D Wings,Danilo Gallinari,Active,gallida01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/g/gallida01.html
99,0.106526440058,-0.884010767513,3-and-D Wings,Danny Granger,Inactive,grangda01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/g/grangda01.html
100,-0.387562749126,-1.42283078476,3-and-D Wings,Danny Green,Active,greenda02,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/g/greenda02.html
101,1.23325056887,-1.3044004248,Versatile Forwards,Dante Cunningham,Active,cunnida01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/c/cunnida01.html
102,-2.18640933666,-0.248539408663,Scoring Wings,Dante Exum,Active,exumda01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/e/exumda01.html
103,0.811305730233,-0.422662257171,Versatile Forwards,Dario Saric,Active,saricda01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/s/saricda01.html
104,-0.454687843921,-0.753328075691,3-and-D Wings,Darius Miller,Inactive,milleda01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/m/milleda01.html
105,-3.0006895697,0.44775858155,Combo Guards,Darius Morris,Inactive,morrida01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/m/morrida01.html
106,1.8988005235,-0.0332733877578,Offensive Centers,Darrell Arthur,Active,arthuda01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/a/arthuda01.html
107,-3.34033072126,0.782924256942,Combo Guards,Darren Collison,Active,collida01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/c/collida01.html
108,-1.84015745273,-1.18967756412,Shooting Wings,Darrun Hilliard,Active,hillida01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/h/hillida01.html
109,2.54720530427,0.796656838215,Offensive Centers,David Lee,Active,leeda02,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/l/leeda02.html
110,1.77248138087,0.431160380957,Offensive Centers,David West,Active,westda01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/w/westda01.html
111,0.757195463826,-0.949020492883,Versatile Forwards,Davis Bertans,Active,bertada01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/b/bertada01.html
112,3.62521233228,0.873682663351,Defensive Centers,DeAndre Jordan,Active,jordade01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/j/jordade01.html
113,-0.563736697519,-1.72851209838,3-and-D Wings,DeAndre Liggins,Active,liggide01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/l/liggide01.html
114,3.09652774623,0.90305236934,Defensive Centers,DeJuan Blair,Inactive,blairde01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/b/blairde01.html
115,-0.999269654795,-1.02271610691,Shooting Wings,DeMar DeRozan,Active,derozde01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/d/derozde01.html
116,3.10595851885,0.476239992394,Defensive Centers,DeMarcus Cousins,Active,couside01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/c/couside01.html
117,0.313853056475,-1.39071567854,3-and-D Wings,DeMarre Carroll,Active,carrode01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/c/carrode01.html
118,-3.72195596875,1.9641009337,Floor Generals,Dennis Schroder,Active,schrode01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/s/schrode01.html
119,-3.85163298515,2.49806030107,Floor Generals,Deron Williams,Active,willide01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/w/willide01.html
120,2.90489896098,0.196852528789,Offensive Centers,Derrick Favors,Active,favorde01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/f/favorde01.html
121,-2.84141560766,1.51284762066,Combo Guards,Derrick Rose,Active,rosede01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/r/rosede01.html
122,0.479145862716,-1.60288710161,3-and-D Wings,Derrick Williams,Active,willide02,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/w/willide02.html
123,-1.49338574656,-0.488304733091,Shooting Wings,Devin Booker,Active,bookede01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/b/bookede01.html
124,-3.32718175562,0.876439921317,Combo Guards,Devin Harris,Active,harride01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/h/harride01.html
125,-1.62565994763,-1.55901027112,Shooting Wings,Devyn Marble,Inactive,marblde01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/m/marblde01.html
126,3.73823650263,1.5525660059,Defensive Centers,Dewayne Dedmon,Active,dedmode01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/d/dedmode01.html
127,-2.59734853746,-0.632462494411,Scoring Wings,Dion Waiters,Active,waitedi01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/w/waitedi01.html
128,1.21993607847,-0.790483069655,Versatile Forwards,Dirk Nowitzki,Active,nowitdi01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/n/nowitdi01.html
129,0.550592612199,-0.577624905566,Versatile Forwards,Domantas Sabonis,Active,sabondo01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/s/sabondo01.html
130,-3.47645200279,1.44553141291,Combo Guards,Donald Sloan,Inactive,sloando01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/s/sloando01.html
131,1.69538822395,-0.0708672634923,Offensive Centers,Donatas Motiejunas,Active,motiedo01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/m/motiedo01.html
132,-0.268514846833,-1.16663039474,3-and-D Wings,Dorell Wright,Inactive,wrighdo01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/w/wrighdo01.html
133,0.255395933894,-1.72335930385,3-and-D Wings,Dorian Finney-Smith,Active,finnedo01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/f/finnedo01.html
134,0.029659263053,-1.31493743948,3-and-D Wings,Doug McDermott,Active,mcderdo01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/m/mcderdo01.html
135,0.591608970626,0.385946918486,Versatile Forwards,Draymond Green,Active,greendr01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/g/greendr01.html
136,2.45266147832,0.447218909704,Offensive Centers,Drew Gooden,Inactive,goodedr01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/g/goodedr01.html
137,4.07460522634,0.418019119997,Defensive Centers,Dwight Howard,Active,howardw01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/h/howardw01.html
138,2.2331351859,-0.705539719518,Offensive Centers,Dwight Powell,Active,poweldw01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/p/poweldw01.html
139,-1.87357126464,0.572659527181,Scoring Wings,Dwyane Wade,Active,wadedw01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/w/wadedw01.html
140,-1.82603260067,-0.125990954666,Scoring Wings,E'Twaun Moore,Active,mooreet01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/m/mooreet01.html
141,2.26359488121,0.600256467426,Offensive Centers,Earl Barron,Inactive,barroea01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/b/barroea01.html
142,1.44598250694,-0.644359234293,Versatile Forwards,Earl Clark,Inactive,clarkea01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/c/clarkea01.html
143,3.18151754246,1.13834563055,Defensive Centers,Ed Davis,Active,davised01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/d/davised01.html
144,1.85937010986,1.07347189398,Offensive Centers,Ekpe Udoh,Inactive,udohek01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/u/udohek01.html
145,-3.53347685474,1.95416208547,Floor Generals,Elfrid Payton,Active,paytoel01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/p/paytoel01.html
146,-0.951427620554,-1.10139289192,Shooting Wings,Elijah Millsap,Inactive,millsel01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/m/millsel01.html
147,-1.1433952074,-0.90288484849,Shooting Wings,Elliot Williams,Inactive,williel01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/w/williel01.html
148,2.73431157258,0.716418847126,Offensive Centers,Elton Brand,Inactive,brandel01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/b/brandel01.html
149,-2.85694654397,0.918025899145,Combo Guards,Emmanuel Mudiay,Active,mudiaem01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/m/mudiaem01.html
150,2.90984616777,0.419958002409,Offensive Centers,Enes Kanter,Active,kanteen01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/k/kanteen01.html
151,-2.65260340255,0.790215773613,Combo Guards,Eric Bledsoe,Active,bledser01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/b/bledser01.html
152,-1.99159808488,-0.64248520974,Scoring Wings,Eric Gordon,Active,gordoer01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/g/gordoer01.html
153,-2.33705699883,-0.336233410306,Scoring Wings,Erick Green,Inactive,greener01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/g/greener01.html
154,1.89610374906,-0.372068456129,Offensive Centers,Ersan Ilyasova,Active,ilyaser01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/i/ilyaser01.html
155,-1.40355976466,-0.924477315425,Shooting Wings,Evan Fournier,Active,fournev01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/f/fournev01.html
156,-1.57553809143,0.258399818529,Scoring Wings,Evan Turner,Active,turneev01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/t/turneev01.html
157,3.67249523737,1.36836848213,Defensive Centers,Festus Ezeli,Inactive,ezelife01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/e/ezelife01.html
