Status,Player,Pos,Player_ID,url,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OBPM,DPM,BPM,FG%,AVG_DIST_FGA,%FGA_2P,%FGA_0-3ft,%FGA_3-10ft,%FGA_10-16ft,%FGA_16ft<3,%FGA_3P,2P%,0-3_FG%,3-10_FG%,10-16_FG%,16<3_FG%,3P%,%ASTd_2P,%FGA_DUNK,%ASTd_3P,%_CORNER3PA,3P%_CORNER3
Active,Pat Connaughton,SG,connapa01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/c/connapa01.html,61,338,8.6,0.467,0.42,0.159,6.4,14,10.2,10.4,0.9,0.5,14.5,14.3,-3,-1.8,-4.8,0.364,13.5,0.58,0.352,0.102,0.045,0.08,0.42,0.392,0.548,0.222,0,0.143,0.324,0.65,0,0.917,0.216,0.25
Active,Patrick Beverley,SG,beverpa01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/b/beverpa01.html,269,7605,12.8,0.54,0.543,0.154,4.7,10.6,7.7,17.6,2.2,1.1,13.2,15.1,1.3,0.6,1.9,0.416,16.1,0.457,0.19,0.172,0.049,0.046,0.543,0.464,0.572,0.414,0.374,0.303,0.375,0.288,0.004,0.909,0.392,0.378
Inactive,Patrick Christopher,SG,chrispa01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/c/chrispa01.html,4,29,-2.6,0.25,0.333,0,8,15.9,12,0,1.8,0,7.7,20.6,-10.6,-5.7,-16.3,0.25,16,0.667,0.25,0.083,0,0.333,0.333,0.375,0.333,0,0,0.5,0,0,0,0,0.25,0
Active,Patrick McCaw,SG,mccawpa01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/m/mccawpa01.html,47,582,7.7,0.524,0.571,0.129,2,6.7,4.5,9.4,1.3,1.4,12.9,12.6,-1.9,-0.6,-2.5,0.414,17.5,0.429,0.179,0.093,0.079,0.079,0.571,0.5,0.68,0.462,0.273,0.364,0.35,0.7,0.021,0.929,0.363,0.345
Active,Patrick Patterson,PF,pattepa01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/p/pattepa01.html,452,10925,13.3,0.536,0.326,0.122,7.1,15.5,11.3,7.9,1.3,1.7,9.5,15.2,0.4,0.3,0.7,0.46,14.3,0.674,0.183,0.186,0.141,0.164,0.326,0.506,0.63,0.48,0.45,0.444,0.366,0.669,0.043,0.989,0.427,0.396
Active,Patty Mills,PG,millspa02,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/m/millspa02.html,416,6898,15.6,0.557,0.496,0.117,2.3,8,5.2,19.5,2,0.2,11.5,21.7,2.2,-1.3,0.9,0.438,18.1,0.504,0.154,0.053,0.059,0.239,0.496,0.479,0.625,0.384,0.438,0.414,0.397,0.441,0,0.827,0.297,0.437
Active,Pau Gasol,C,gasolpa01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/g/gasolpa01.html,1094,38231,21.5,0.565,0.02,0.405,8.6,21.6,15.2,16.6,0.8,3.5,12.5,23.5,1.5,2,3.5,0.51,7.6,0.98,0.357,0.308,0.153,0.162,0.02,0.514,0.658,0.438,0.416,0.435,0.322,0.594,0.097,0.968,0.408,0.387
Active,Paul George,SF,georgpa01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/g/georgpa01.html,423,13789,18.2,0.552,0.375,0.303,3.1,17.9,10.6,16.9,2.6,1,13.6,25.4,2.1,1.5,3.7,0.428,15.7,0.625,0.21,0.089,0.123,0.203,0.375,0.465,0.614,0.367,0.384,0.401,0.367,0.379,0.051,0.793,0.227,0.404
Active,Paul Millsap,PF,millspa01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/m/millspa01.html,821,24150,19.2,0.558,0.109,0.383,9.2,20.3,14.8,12.9,2.3,2.9,12.5,22.1,1.2,2.3,3.4,0.493,8.8,0.891,0.405,0.204,0.129,0.153,0.109,0.513,0.646,0.404,0.389,0.411,0.332,0.63,0.058,0.957,0.194,0.378
Active,Paul Pierce,SF,piercpa01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/p/piercpa01.html,1331,45756,19.8,0.568,0.298,0.441,2.8,16.2,9.6,18.8,2,1.3,13.2,26.9,2.9,0.5,3.3,0.446,14.3,0.699,0.264,0.075,0.141,0.22,0.301,0.479,0.612,0.326,0.414,0.413,0.368,0.445,0.024,0.869,0.121,0.383
Active,Paul Zipser,SF,zipsepa01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/z/zipsepa01.html,23,350,6.1,0.466,0.505,0.275,2.4,13.8,8,4.1,1,1.1,13.6,14.7,-4.2,-1.2,-5.4,0.341,16.5,0.495,0.198,0.121,0.044,0.132,0.505,0.4,0.5,0.455,0.25,0.25,0.283,0.778,0.011,1,0.348,0.438
Inactive,Pero Antic,C,anticpe01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/a/anticpe01.html,113,1962,10.6,0.526,0.583,0.32,6.9,16.3,11.7,8.3,1,1.1,13.4,18.1,-0.9,-1.2,-2.1,0.392,17.6,0.417,0.229,0.054,0.039,0.095,0.583,0.5,0.615,0.25,0.348,0.429,0.314,0.618,0.031,0.991,0.177,0.328
Inactive,Perry Jones,SF,jonespe01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/j/jonespe01.html,143,1675,8.5,0.483,0.265,0.203,3.3,13.1,8.4,4.7,1.1,1.6,10.6,14.9,-3.7,-1,-4.6,0.42,12.9,0.735,0.239,0.222,0.103,0.17,0.265,0.466,0.694,0.417,0.333,0.291,0.293,0.692,0.103,1,0.431,0.34
Inactive,Phil Pressey,PG,pressph01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/p/pressph01.html,148,2015,9.9,0.419,0.374,0.236,1.9,10.2,6,31.4,2.9,0.6,22.4,15.7,-3.5,-0.5,-4,0.341,14.6,0.626,0.297,0.107,0.057,0.164,0.374,0.392,0.527,0.241,0.276,0.289,0.254,0.153,0.01,0.708,0.058,0.091
Active,Pierre Jackson,PG,jackspi01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/j/jackspi01.html,8,84,13.3,0.416,0.282,0.179,1.3,11.7,6.3,37.9,1.2,0,6.7,25.4,-1.6,-2.7,-4.3,0.333,14.3,0.718,0.282,0.077,0.103,0.256,0.282,0.357,0.455,0.333,0.25,0.3,0.273,0.1,0,0.667,0.091,1
Active,Quincy Acy,PF,acyqu01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/a/acyqu01.html,237,3534,12.8,0.572,0.189,0.334,8.2,18.3,13.1,6,1.4,2.2,13,13.8,-1.5,0,-1.5,0.495,10.9,0.811,0.393,0.121,0.08,0.215,0.189,0.527,0.662,0.41,0.439,0.382,0.359,0.72,0.159,0.982,0.404,0.381
Inactive,Quincy Miller,PF,millequ01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/m/millequ01.html,69,934,8.4,0.439,0.369,0.222,4.7,14.9,9.8,5.8,1.6,2.9,13.8,17.8,-4.2,0.3,-4,0.35,14.1,0.631,0.284,0.121,0.065,0.16,0.369,0.383,0.506,0.378,0.15,0.265,0.292,0.432,0.052,0.939,0.398,0.311
Inactive,Quincy Pondexter,SF,pondequ01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/p/pondequ01.html,279,5042,9.9,0.535,0.445,0.228,4.2,9,6.6,6.9,1.1,0.7,10.1,13.9,-0.4,-0.6,-1,0.424,14.9,0.555,0.273,0.121,0.059,0.103,0.445,0.472,0.59,0.344,0.329,0.391,0.365,0.577,0.055,0.941,0.524,0.424
Active,R.J. Hunter,SG,hunterj01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/h/hunterj01.html,39,324,7.4,0.475,0.646,0.071,0.6,12,6.2,5.7,2.1,1,9.7,14.9,-3.3,-0.4,-3.7,0.364,19.7,0.354,0.131,0.061,0.01,0.152,0.646,0.486,0.615,0.333,1,0.4,0.297,0.647,0.03,0.842,0.359,0.261
Active,Rajon Rondo,PG,rondora01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/r/rondora01.html,693,22462,16.4,0.499,0.11,0.246,4.1,13.3,8.8,41.6,2.9,0.3,21.4,19.2,0.4,1.4,1.7,0.463,9.5,0.89,0.421,0.177,0.074,0.218,0.11,0.484,0.607,0.35,0.372,0.391,0.292,0.288,0.011,0.633,0.26,0.361
Active,Rakeem Christmas,PF,chrisra01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/c/chrisra01.html,8,29,23.1,0.536,0,0.556,19.5,19,19.3,4.8,1.7,6,0,17.2,0.4,0.6,1.1,0.444,7.6,1,0.556,0.111,0.111,0.222,0,0.444,0.8,0,0,0,0,0.75,0.111,0,0,0
Active,Ramon Sessions,PG,sessira01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/s/sessira01.html,663,15727,16,0.533,0.117,0.484,2.4,10.8,6.5,28.8,1.5,0.3,14.8,22,0,-1.8,-1.8,0.436,9,0.883,0.407,0.22,0.106,0.15,0.117,0.452,0.553,0.354,0.364,0.384,0.316,0.374,0.019,0.77,0.165,0.346
Active,Randy Foye,SG,foyera01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/f/foyera01.html,726,18808,12.1,0.524,0.443,0.211,1.5,8.5,5,17.6,1.4,0.9,13,19.8,0.3,-1.6,-1.3,0.401,17.1,0.557,0.174,0.105,0.061,0.217,0.443,0.429,0.56,0.336,0.353,0.388,0.367,0.295,0.008,0.796,0.195,0.39
Active,Rashad Vaughn,SG,vaughra01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/v/vaughra01.html,94,1278,5.1,0.414,0.562,0.047,1.1,9.3,5.2,5.4,1.6,1.4,8.7,14.2,-4,-1.8,-5.8,0.319,17.5,0.438,0.152,0.097,0.075,0.114,0.562,0.335,0.418,0.2,0.185,0.439,0.305,0.774,0.011,0.952,0.399,0.284
Inactive,Rasual Butler,SF,butlera01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/b/butlera01.html,809,17219,10.6,0.505,0.443,0.14,2,11.1,6.6,6.3,0.9,1.9,8,17.7,-1.3,-0.8,-2.1,0.403,17.8,0.557,0.129,0.055,0.12,0.253,0.443,0.437,0.615,0.371,0.378,0.387,0.362,0.616,0.027,0.924,0.36,0.387
Active,Raul Neto,PG,netora01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/n/netora01.html,110,1712,10.2,0.53,0.384,0.155,1.2,8.2,4.8,18.2,2.3,0.1,19.1,17,-1.7,-0.5,-2.2,0.434,14.1,0.616,0.254,0.153,0.103,0.107,0.384,0.466,0.603,0.356,0.347,0.412,0.383,0.241,0.002,0.814,0.361,0.379
Inactive,Ray McCallum,PG,mccalra01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/m/mccalra01.html,154,2808,11,0.47,0.231,0.155,3.2,9.1,6.2,20.7,1.4,0.8,13.1,17.8,-1.4,-1.4,-2.8,0.408,12.9,0.769,0.271,0.155,0.112,0.229,0.231,0.43,0.613,0.338,0.398,0.295,0.335,0.37,0.027,0.859,0.401,0.294
Active,Raymond Felton,PG,feltora01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/f/feltora01.html,831,26642,14,0.498,0.273,0.229,2.2,9.3,5.7,29.6,2.1,0.6,15.8,20.6,0.2,-0.6,-0.4,0.413,13.8,0.727,0.297,0.111,0.063,0.257,0.273,0.444,0.527,0.391,0.364,0.392,0.329,0.237,0.003,0.769,0.149,0.366
Active,Reggie Bullock,SF,bullore01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/b/bullore01.html,131,1386,8.8,0.506,0.575,0.104,2.5,13.6,8.1,6.1,1.3,0.6,8.6,13,-1.9,-0.6,-2.5,0.392,18.4,0.425,0.169,0.054,0.065,0.138,0.575,0.464,0.717,0.263,0.348,0.286,0.338,0.743,0.006,0.971,0.387,0.456
Inactive,Reggie Evans,PF,evansre01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/e/evansre01.html,809,15572,11.7,0.502,0.005,0.856,15,28.7,21.9,4.3,1.9,0.6,21.5,12.1,-2.7,0.7,-2,0.465,3,0.995,0.694,0.222,0.039,0.04,0.005,0.467,0.539,0.306,0.301,0.266,0.091,0.561,0.061,0,0.182,0
Active,Reggie Jackson,PG,jacksre01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/j/jacksre01.html,388,9506,16.4,0.521,0.272,0.226,2.4,11.3,7,29.6,1.5,0.4,14.2,24.5,1.4,-1.2,0.3,0.432,12.7,0.728,0.273,0.198,0.115,0.14,0.272,0.474,0.594,0.405,0.434,0.371,0.32,0.122,0.021,0.529,0.127,0.329
Active,Reggie Williams,SF,willire02,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/w/willire02.html,205,3720,14.3,0.559,0.415,0.205,3.1,12.1,7.5,13.1,1.2,0.3,9,18.7,0.9,-2.8,-1.9,0.456,15.6,0.585,0.244,0.114,0.073,0.155,0.415,0.521,0.699,0.389,0.389,0.399,0.366,0.506,0.027,0.93,0.25,0.419
Active,Richard Jefferson,SF,jefferi01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/j/jefferi01.html,1137,33591,14.5,0.567,0.246,0.419,3.1,12.9,8,12.1,1.2,0.8,11.9,20.1,0.6,-0.3,0.4,0.464,12.7,0.754,0.328,0.095,0.079,0.252,0.246,0.492,0.633,0.353,0.361,0.403,0.376,0.661,0.089,0.951,0.414,0.418
Active,Richaun Holmes,C,holmeri01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/h/holmeri01.html,83,1222,16.3,0.567,0.172,0.318,9.8,15,12.4,8.2,1.5,4.4,11.7,18,-1.1,0.9,-0.2,0.517,7.9,0.827,0.533,0.16,0.073,0.06,0.173,0.575,0.729,0.262,0.321,0.348,0.242,0.751,0.205,1,0.167,0.455
Inactive,Ricky Ledo,SG,ledori01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/l/ledori01.html,28,277,7,0.438,0.31,0.23,6.5,9.4,7.9,12.6,1.3,0.3,18.4,25.2,-4.5,-3.4,-7.8,0.336,11.2,0.69,0.265,0.301,0.009,0.115,0.31,0.321,0.467,0.206,0,0.308,0.371,0.4,0.009,0.769,0,0
Active,Ricky Rubio,PG,rubiori01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/r/rubiori01.html,329,10385,15.9,0.498,0.252,0.458,2.5,12.8,7.6,38.8,3.5,0.3,21.6,17.8,0.5,0.7,1.2,0.371,14.1,0.748,0.281,0.073,0.087,0.307,0.252,0.391,0.478,0.261,0.305,0.366,0.311,0.222,0,0.907,0.228,0.331
Inactive,Robbie Hummel,SF,hummero01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/h/hummero01.html,98,1397,9.6,0.514,0.401,0.129,5.1,16.5,10.6,5.3,1.1,0.6,7.1,12.3,-1.6,-1.2,-2.9,0.418,17.9,0.599,0.123,0.069,0.066,0.341,0.401,0.469,0.837,0.208,0.522,0.378,0.343,0.714,0.011,1,0.45,0.286
Active,Robert Covington,SF,covinro01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/c/covinro01.html,194,5447,13.4,0.54,0.619,0.254,4,17.4,10.5,8.7,2.7,1.7,14.2,20.8,-0.1,0.4,0.3,0.389,17.6,0.381,0.219,0.098,0.026,0.037,0.619,0.445,0.58,0.26,0.264,0.267,0.354,0.608,0.017,0.934,0.145,0.367
Inactive,Robert Sacre,C,sacrero01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/s/sacrero01.html,189,2745,10.8,0.475,0.001,0.309,8.2,15.3,11.7,7,1,3.1,11,14.9,-3.5,0.4,-3.1,0.436,8.8,0.999,0.232,0.346,0.251,0.17,0.001,0.437,0.651,0.361,0.377,0.387,0,0.752,0.086,0,0,0
Active,Robin Lopez,C,lopezro01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/l/lopezro01.html,604,13676,16.7,0.568,0.001,0.308,12.6,14.6,13.6,4.7,0.6,4.2,11.9,17,-0.2,0.7,0.6,0.528,5.5,0.999,0.479,0.318,0.116,0.086,0.001,0.529,0.649,0.43,0.365,0.442,0,0.614,0.1,0,0.4,0
Active,Rodney Hood,SG,hoodro01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/h/hoodro01.html,170,4772,13.3,0.534,0.461,0.194,1.4,11.3,6.5,13.3,1.4,0.6,9.9,21.5,0.9,-0.9,-0.1,0.419,16.4,0.539,0.12,0.186,0.122,0.112,0.461,0.468,0.626,0.426,0.43,0.407,0.362,0.243,0.016,0.767,0.221,0.371
Active,Rodney McGruder,SG,mcgruro01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/m/mcgruro01.html,53,1390,8.8,0.494,0.473,0.165,5.6,8.8,7.2,8.2,1.4,0.6,9.6,12,-0.9,0.6,-0.3,0.397,15.2,0.527,0.213,0.171,0.063,0.076,0.473,0.452,0.672,0.315,0.25,0.292,0.336,0.493,0.032,1,0.577,0.337
Active,Rodney Stuckey,PG,stuckro01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/s/stuckro01.html,637,17659,15.1,0.514,0.132,0.372,2.7,9.9,6.2,21.9,1.7,0.4,12.8,23.5,0,-1.3,-1.3,0.425,10.8,0.868,0.347,0.158,0.133,0.229,0.132,0.444,0.538,0.378,0.396,0.375,0.3,0.343,0.006,0.799,0.287,0.314
Active,Ron Baker,SG,bakerro01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/b/bakerro01.html,29,330,8.4,0.467,0.451,0.242,1.9,11.7,6.8,14.2,2.4,0.7,16.6,15.7,-3.1,-0.9,-3.9,0.374,14.9,0.549,0.363,0.066,0.033,0.088,0.451,0.42,0.485,0.167,0.667,0.25,0.317,0.476,0,0.923,0.317,0.308
Active,Rondae Hollis-Jefferson,SF,holliro01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/h/holliro01.html,82,1775,13,0.52,0.134,0.472,5.3,20.8,13.1,12.9,2.5,1.9,16.4,16.5,-2.7,2,-0.8,0.431,8.8,0.867,0.451,0.174,0.118,0.124,0.133,0.462,0.565,0.313,0.389,0.368,0.23,0.484,0.059,0.857,0.311,0.211
Active,Ronnie Price,PG,pricero01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/p/pricero01.html,532,7166,9.2,0.47,0.405,0.202,2.8,7.7,5.2,19.3,2.9,0.6,18.2,16.3,-2.1,-0.5,-2.6,0.376,15.8,0.595,0.265,0.059,0.063,0.208,0.405,0.423,0.559,0.267,0.315,0.327,0.306,0.355,0.041,0.835,0.192,0.375
Inactive,Ronny Turiaf,C,turiaro01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/t/turiaro01.html,473,8020,13.8,0.566,0.004,0.487,7.4,17.3,12.4,11,1.1,5.4,15.5,12.6,-1.7,2.7,1,0.533,6.8,0.996,0.523,0.156,0.113,0.203,0.004,0.535,0.702,0.319,0.319,0.393,0,0.746,0.163,0,0.286,0
Active,Roy Hibbert,C,hibbero01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/h/hibbero01.html,656,16378,15.5,0.514,0.004,0.32,10.4,17.8,14.1,9.2,0.8,5.3,13.9,20.4,-2.2,2.4,0.2,0.465,7.2,0.996,0.324,0.401,0.135,0.136,0.004,0.466,0.578,0.433,0.373,0.388,0.25,0.547,0.071,1,0.375,0.444
Active,Rudy Gay,SF,gayru01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/g/gayru01.html,753,26815,16.7,0.532,0.198,0.279,4.8,14.5,9.6,11.2,1.9,1.8,12.2,24.8,0.4,0.1,0.5,0.452,12.4,0.802,0.258,0.186,0.156,0.201,0.198,0.479,0.626,0.41,0.439,0.384,0.345,0.359,0.091,0.819,0.205,0.383
Active,Rudy Gobert,C,goberru01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/g/goberru01.html,245,6434,19.9,0.621,0.002,0.76,13.5,28,20.9,6.6,1.3,6.4,17.7,14.7,-0.3,4.6,4.3,0.597,1.9,0.998,0.807,0.174,0.007,0.01,0.002,0.598,0.685,0.233,0.222,0.167,0,0.657,0.333,0,0,0
Inactive,Russ Smith,PG,smithru01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/s/smithru01.html,27,131,7.8,0.453,0.34,0.553,1.7,11.6,6.5,22.4,3.2,0.7,24.5,26.8,-5.3,-1.1,-6.4,0.319,13.2,0.66,0.319,0.191,0.106,0.043,0.34,0.387,0.467,0.333,0.2,0.5,0.188,0.083,0.021,1,0.125,0.5
Active,Russell Westbrook,PG,westbru01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/w/westbru01.html,644,21958,23.5,0.531,0.177,0.399,5.7,13.9,9.9,40.8,2.6,0.6,15.6,32.2,4.9,1.1,6,0.433,11.2,0.823,0.35,0.122,0.167,0.184,0.177,0.46,0.577,0.324,0.396,0.387,0.309,0.19,0.042,0.467,0.088,0.296
Active,Ryan Anderson,PF,anderry01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/a/anderry01.html,540,14311,17.3,0.56,0.513,0.213,9,15.1,12,5.8,1.1,1.1,7.9,22,3,-2.1,0.9,0.423,16.6,0.487,0.239,0.08,0.056,0.111,0.513,0.468,0.554,0.362,0.353,0.42,0.381,0.449,0.022,0.963,0.186,0.392
Inactive,Ryan Hollins,C,holliry01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/h/holliry01.html,518,6134,11,0.62,0.001,0.705,8.5,12.8,10.7,3.8,0.8,3.5,19.9,14.1,-2.7,0,-2.6,0.584,4.8,0.999,0.586,0.212,0.116,0.085,0.001,0.584,0.72,0.392,0.382,0.4,0,0.713,0.318,0,0,0
Active,Ryan Kelly,PF,kellyry01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/k/kellyry01.html,156,3062,10.6,0.501,0.379,0.341,2.6,15.2,8.8,10.3,1.3,2,9.7,15.4,-1.9,-0.3,-2.1,0.38,15,0.621,0.19,0.16,0.138,0.133,0.379,0.42,0.61,0.328,0.293,0.393,0.314,0.662,0.037,0.95,0.223,0.423
Active,Salah Mejri,C,mejrisa01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/m/mejrisa01.html,84,1064,15.6,0.662,0.018,0.485,11.7,26.7,18.9,2.9,1.6,7,20.9,11.1,-3.1,4.2,1.1,0.655,3.1,0.982,0.788,0.091,0.03,0.073,0.018,0.667,0.738,0.467,0.8,0.083,0,0.713,0.339,0,0,0
Active,Sam Dekker,SF,dekkesa01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/d/dekkesa01.html,62,1169,13.9,0.558,0.438,0.152,7.7,14,10.9,8,1.4,1.3,8.6,15.7,0.1,-0.5,-0.4,0.478,12.8,0.563,0.432,0.098,0.014,0.024,0.438,0.594,0.654,0.333,0.4,0.556,0.329,0.732,0.125,0.962,0.335,0.444
Inactive,Samuel Dalembert,C,dalemsa01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/d/dalemsa01.html,886,21646,15.4,0.555,0.002,0.313,12.2,25.3,18.7,3.4,1.1,5.6,17.2,15.5,-2.7,2,-0.7,0.521,5.8,0.998,0.51,0.205,0.193,0.089,0.002,0.522,0.643,0.387,0.406,0.393,0.083,0.679,0.202,1,0.167,0
Inactive,Sasha Kaun,C,kaunsa01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/k/kaunsa01.html,25,95,12.5,0.527,0,0.647,14.4,16.5,15.5,4.5,2.2,4.3,24.3,13.7,-3.5,2.7,-0.8,0.529,2.1,1,0.765,0.235,0,0,0,0.529,0.692,0,0,0,0,0.667,0.059,0,0,0
Active,Sasha Vujacic,SG,vujacsa01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/v/vujacsa01.html,568,8731,11.6,0.525,0.526,0.175,2.6,11.3,7,12.5,2,0.3,10,16.6,0,-1.1,-1,0.393,20,0.474,0.105,0.019,0.049,0.3,0.526,0.419,0.511,0.192,0.311,0.419,0.369,0.69,0.003,0.929,0.244,0.388
Active,Sean Kilpatrick,SG,kilpase01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/k/kilpase01.html,91,2136,13,0.551,0.422,0.294,1.5,12.6,7.1,12.4,1.2,0.3,13.5,23.6,-0.8,-2.7,-3.5,0.427,14.5,0.577,0.268,0.144,0.072,0.092,0.423,0.486,0.601,0.359,0.375,0.427,0.347,0.502,0.011,0.792,0.261,0.357
Inactive,Sebastian Telfair,PG,telfase01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/t/telfase01.html,564,12149,10.8,0.478,0.287,0.24,1.4,7.2,4.3,25.8,1.8,0.5,16.4,19.5,-1.6,-2.3,-3.9,0.39,14.6,0.713,0.252,0.089,0.1,0.272,0.287,0.419,0.504,0.284,0.382,0.397,0.319,0.219,0,0.701,0.253,0.411
Active,Semaj Christon,PG,chrisse01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/c/chrisse01.html,40,590,6,0.378,0.266,0.146,2.6,8,5.3,21.5,1.2,0.4,14.3,14.1,-5.2,-2,-7.2,0.342,14,0.734,0.278,0.158,0.177,0.127,0.266,0.397,0.523,0.32,0.321,0.3,0.19,0.283,0.013,0.875,0.286,0.167
