Player,Pos,Player_ID,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
Darrell Armstrong,PG,armstda01,36.0,44.0,658.666666667,11.0,0.430666666667,0.396,0.258333333333,4.06666666667,9.33333333333,6.7,27.9666666667,2.36666666667,0.6,18.0333333333,17.7333333333,-0.133333333333,0.666666666667,0.533333333333,0.0353333333333,-1.1,-0.5,-1.63333333333,0.0666666666667
Darrick Martin,PG,martida01,33.0,11.0,190.0,7.2,0.392,0.36,0.16,2.0,4.3,3.2,22.8,1.7,0.0,10.1,14.5,0.0,0.1,0.1,0.015,-2.5,-3.1,-5.6,-0.2
Darvin Ham,SF,hamda01,31.0,47.0,275.0,5.6,0.454,0.0,0.838,8.2,6.8,7.5,2.8,1.2,1.9,13.6,10.0,0.0,0.3,0.3,0.055,-4.4,0.7,-3.8,-0.1
David Harrison,C,harrida01,22.0,43.0,760.0,12.9,0.589,0.0,0.495,7.7,13.4,10.6,3.2,1.2,5.5,19.1,17.5,0.3,1.1,1.4,0.09,-3.2,1.9,-1.3,0.1
David Wesley,SG,wesleda01,34.0,53.3333333333,1849.33333333,11.8666666667,0.51,0.360333333333,0.224666666667,1.6,8.3,4.9,17.3666666667,1.93333333333,0.233333333333,11.0666666667,18.1333333333,1.53333333333,1.86666666667,3.43333333333,0.0806666666667,0.133333333333,-0.1,0.0333333333333,1.06666666667
David West,SF,westda01,24.0,30.0,552.0,11.1,0.479,0.029,0.291,8.2,19.9,13.8,7.6,1.2,2.3,16.0,19.4,-0.3,0.6,0.2,0.022,-4.7,0.2,-4.6,-0.4
DeSagana Diop,C,diopde01,23.0,39.0,306.0,6.3,0.281,0.029,0.072,11.3,15.8,13.5,7.1,1.4,6.6,14.4,12.3,-0.5,0.4,0.0,-0.006,-6.4,3.3,-3.0,-0.1
DeShawn Stevenson,SG,stevede01,23.0,55.0,1089.0,9.3,0.456,0.157,0.237,4.0,6.5,5.2,10.4,0.7,0.6,10.8,21.1,-0.4,0.3,-0.1,-0.007,-2.9,-3.1,-5.9,-1.1
Delonte West,SG,westde01,21.0,39.0,507.0,12.3,0.524,0.432,0.174,3.3,11.5,7.5,16.4,2.1,1.2,12.6,17.0,0.5,0.5,0.9,0.09,0.1,-0.7,-0.6,0.2
DerMarr Johnson,SG,johnsde03,24.0,71.0,1232.0,14.0,0.605,0.399,0.272,4.0,10.0,7.1,9.8,1.8,1.1,13.5,17.4,1.9,1.3,3.2,0.123,1.0,-0.7,0.3,0.7
Derek Anderson,SG,anderde01,30.0,47.0,1239.0,11.7,0.503,0.386,0.223,2.4,9.2,6.0,18.9,1.6,0.2,14.0,18.5,0.7,0.6,1.3,0.052,-0.3,-1.8,-2.1,0.0
Derek Fisher,PG,fishede01,30.0,74.0,2222.0,13.4,0.519,0.385,0.269,1.8,9.2,5.3,21.6,1.8,0.1,13.3,19.4,2.3,1.4,3.7,0.08,0.3,-1.3,-1.0,0.6
Derrick Coleman,C,colemde01,37.0,5.0,50.0,1.2,0.294,0.143,0.214,7.1,27.9,17.6,0.0,0.0,0.0,11.5,16.3,-0.1,0.1,-0.1,-0.049,-11.9,-5.5,-17.4,-0.2
Desmond Mason,SF,masonde01,27.0,80.0,2893.0,14.8,0.526,0.007,0.486,3.4,9.3,6.3,12.8,1.1,0.7,11.1,23.2,3.6,0.7,4.3,0.071,-0.1,-1.3,-1.4,0.4
Devean George,SF,georgde01,27.0,15.0,306.0,10.7,0.488,0.558,0.192,4.8,14.6,9.8,7.5,1.4,0.5,9.6,18.4,0.2,0.1,0.3,0.041,-0.7,-2.4,-3.2,-0.1
Devin Brown,SG,brownde02,26.0,67.0,1238.0,14.6,0.53,0.296,0.318,3.5,13.1,8.3,12.4,1.7,0.7,10.2,19.5,1.6,2.1,3.7,0.145,-0.2,0.6,0.4,0.7
Devin Harris,PG,harride01,21.0,76.0,1173.0,14.7,0.53,0.358,0.281,2.7,6.9,4.9,22.5,3.4,1.2,16.6,18.8,1.1,1.6,2.7,0.111,0.9,0.3,1.1,0.9
Didier Ilunga-Mbenga,C,mbengdj01,24.0,15.0,58.0,3.8,0.476,0.0,0.286,5.9,9.4,7.7,0.0,0.0,6.4,24.1,16.0,-0.1,0.1,0.0,-0.029,-8.1,-0.7,-8.8,-0.1
Dikembe Mutombo*,C,mutomdi01,38.0,80.0,1212.0,16.4,0.575,0.0,0.659,14.8,25.9,20.5,1.3,0.7,6.5,15.4,12.9,2.0,2.7,4.7,0.186,-3.3,2.3,-1.0,0.3
Dion Glover,SG,glovedi01,26.0,7.0,68.0,14.0,0.473,0.364,0.455,5.2,13.8,9.5,9.5,2.4,3.2,7.0,19.4,0.1,0.1,0.2,0.15,-1.4,1.8,0.5,0.0
Dirk Nowitzki,PF,nowitdi01,26.0,78.0,3020.0,26.1,0.578,0.158,0.49,3.6,24.0,14.0,14.3,1.7,2.9,9.1,28.7,10.3,5.2,15.6,0.248,4.0,1.7,5.7,5.9
Donnell Harvey,PF,harvedo01,24.0,3.0,16.0,35.2,1.064,0.0,2.0,14.8,38.1,26.3,11.0,3.4,5.1,21.0,14.0,0.1,0.0,0.2,0.484,5.4,4.8,10.2,0.0
Donta Smith,SG,smithdo04,21.0,38.0,433.0,10.6,0.473,0.195,0.425,4.9,9.3,7.0,14.1,2.8,0.9,15.7,16.5,0.0,0.2,0.2,0.026,-2.6,-1.0,-3.5,-0.2
Donyell Marshall,PF,marshdo01,31.0,65.0,1645.0,19.9,0.591,0.613,0.154,6.4,23.3,14.7,8.4,1.8,2.0,6.2,18.7,4.1,1.9,6.0,0.176,3.8,0.2,3.9,2.5
Dorell Wright,SF,wrighdo01,19.0,3.0,27.0,5.2,0.306,0.364,0.091,0.0,4.2,2.2,16.7,7.8,0.0,20.8,24.9,-0.1,0.1,-0.1,-0.134,-7.9,1.7,-6.3,0.0
Doug Christie,SG,chrisdo01,34.0,34.6666666667,1016.66666667,9.6,0.465666666667,0.186,0.227333333333,2.66666666667,10.0,6.36666666667,17.4333333333,2.8,0.8,21.9,13.7,-0.266666666667,0.866666666667,0.633333333333,0.025,-2.63333333333,0.966666666667,-1.66666666667,0.133333333333
Drew Gooden,PF,goodedr01,23.0,82.0,2523.0,19.7,0.548,0.03,0.329,9.5,26.1,17.6,9.1,1.6,2.2,11.0,21.7,4.7,3.8,8.5,0.163,0.2,0.7,0.9,1.8
Dwight Howard,PF,howardw01,19.0,82.0,2670.0,17.2,0.571,0.003,0.61,12.2,22.2,17.3,4.4,1.5,3.6,16.1,16.7,3.8,3.5,7.3,0.131,-0.5,1.5,1.0,2.0
Dwyane Wade,SG,wadedw01,23.0,77.0,2974.0,23.1,0.561,0.034,0.578,4.5,10.8,7.8,31.0,2.2,2.0,16.3,30.9,6.7,4.3,11.0,0.177,3.1,1.4,4.4,4.8
Earl Boykins,PG,boykiea01,28.0,82.0,2162.0,17.1,0.53,0.201,0.368,2.0,5.6,3.8,28.1,1.9,0.4,11.2,22.2,4.2,1.7,6.0,0.133,1.5,-2.4,-0.9,0.6
Earl Watson,PG,watsoea01,25.0,80.0,1808.0,13.1,0.5,0.294,0.249,2.3,8.5,5.4,34.2,2.5,0.8,21.4,20.4,0.1,2.2,2.3,0.062,-0.8,-0.5,-1.3,0.3
Eddie Gill,PG,gilled01,26.0,73.0,1021.0,9.5,0.484,0.483,0.335,1.9,11.0,6.5,13.8,3.2,0.4,17.8,15.8,-0.3,1.4,1.1,0.053,-2.2,0.9,-1.3,0.2
Eddie Griffin,PF,griffed01,22.0,70.0,1492.0,15.9,0.474,0.391,0.149,10.3,23.8,17.3,5.6,0.8,5.7,9.0,19.0,0.8,2.4,3.2,0.102,-1.4,1.3,-0.1,0.7
Eddie House,PG,houseed01,26.0,50.0,550.0,15.7,0.538,0.29,0.065,2.8,9.5,6.2,19.4,1.7,0.4,9.1,19.6,0.9,0.3,1.2,0.105,0.6,-2.7,-2.1,0.0
Eddie House,PG-SG,houseed01,26.0,68.0,891.0,15.8,0.525,0.265,0.074,2.0,8.6,5.2,17.9,2.6,0.5,8.5,20.6,1.2,0.6,1.8,0.097,0.6,-1.9,-1.3,0.2
Eddie House,SG,houseed01,26.0,9.0,170.5,15.3,0.4915,0.284,0.048,0.35,7.75,3.95,17.5,3.4,0.4,4.25,20.8,0.15,0.15,0.3,0.0925,0.7,-1.55,-0.85,0.1
Eddie Jones,SF,jonesed02,33.0,80.0,2839.0,13.6,0.556,0.466,0.263,1.6,14.5,8.3,11.5,1.6,1.0,9.8,16.6,4.2,3.8,8.0,0.135,1.5,0.9,2.4,3.1
Eddy Curry,C,curryed01,22.0,63.0,1808.0,16.3,0.583,0.0,0.43,7.2,13.6,10.5,4.1,0.6,2.4,15.8,25.5,1.5,2.8,4.3,0.115,-1.9,0.0,-1.9,0.1
Eduardo Najera,PF,najered01,28.0,45.3333333333,790.0,11.2,0.490333333333,0.064,0.284,9.43333333333,13.6,11.5,8.5,1.8,1.5,14.4333333333,15.8333333333,0.266666666667,0.866666666667,1.06666666667,0.0663333333333,-2.46666666667,0.633333333333,-1.8,0.0333333333333
Elden Campbell,C,campbel01,36.0,26.6666666667,260.0,4.73333333333,0.316,0.011,0.486,8.1,19.5,13.7666666667,8.16666666667,0.8,1.43333333333,14.5,17.8,-0.4,0.433333333333,0.0,-0.016,-7.93333333333,0.0333333333333,-7.86666666667,-0.333333333333
Elton Brand,PF,brandel01,25.0,81.0,3001.0,22.4,0.554,0.002,0.387,12.2,18.4,15.4,13.3,1.1,4.3,11.1,25.4,6.9,3.7,10.6,0.169,2.7,1.6,4.4,4.8
Emeka Okafor,PF,okafoem01,22.0,73.0,2600.0,16.3,0.479,0.001,0.342,11.5,24.1,17.5,4.3,1.2,3.6,9.8,21.8,0.9,3.1,4.0,0.074,-2.3,0.5,-1.9,0.1
Eric Piatkowski,SG,piatker01,34.0,68.0,841.0,12.4,0.573,0.519,0.217,2.0,8.5,5.3,10.3,1.8,0.1,11.6,17.0,1.1,1.2,2.3,0.129,0.1,-0.2,-0.1,0.4
Eric Snow,SG,snower01,31.0,81.0,1844.0,9.0,0.445,0.138,0.245,2.3,7.7,5.0,25.1,1.9,0.6,19.7,11.1,0.5,1.4,1.9,0.05,-2.8,-0.8,-3.6,-0.7
Eric Williams,SG,willier01,32.0,36.6666666667,881.333333333,10.5666666667,0.523666666667,0.221666666667,0.479333333333,3.83333333333,11.5666666667,7.6,11.4666666667,1.56666666667,0.2,13.0666666667,16.1,0.6,0.733333333333,1.4,0.072,-1.56666666667,-0.333333333333,-1.93333333333,0.0333333333333
Erick Dampier,C,dampier01,29.0,59.0,1609.0,15.2,0.58,0.008,0.621,13.0,21.7,17.4,4.9,0.5,3.7,17.9,15.8,2.3,2.3,4.5,0.135,-0.7,1.5,0.8,1.1
Erick Strickland,SG,stricer01,31.0,62.0,1014.0,8.1,0.453,0.273,0.211,1.3,10.7,6.0,17.8,1.6,0.1,16.2,17.8,-0.6,0.4,-0.3,-0.012,-2.8,-1.5,-4.4,-0.6
Erik Daniels,SF,danieer01,22.0,21.0,72.0,4.6,0.361,0.111,0.0,10.9,17.1,14.0,7.7,1.4,0.0,25.0,14.8,-0.1,0.1,-0.1,-0.061,-6.7,-1.2,-7.9,-0.1
Ervin Johnson,C,johnser02,37.0,46.0,410.0,8.3,0.562,0.019,0.463,12.5,18.7,15.7,2.1,0.9,2.3,21.7,9.4,0.3,0.5,0.8,0.091,-3.2,0.1,-3.0,-0.1
Etan Thomas,C,thomaet01,26.0,47.0,976.0,13.0,0.521,0.0,0.565,9.5,19.0,14.1,3.3,0.9,3.9,13.6,16.5,0.6,1.0,1.6,0.079,-3.5,-0.3,-3.8,-0.4
Francisco Elson,C,elsonfr01,28.0,67.0,939.0,10.7,0.494,0.014,0.366,7.5,17.1,12.3,5.5,1.9,3.3,13.8,13.8,0.2,1.4,1.6,0.081,-3.6,1.8,-1.7,0.1
Frank Williams,SG,willifr02,24.0,9.0,71.0,0.3,0.15,0.2,0.0,3.2,6.3,4.7,22.9,1.5,3.2,13.0,14.5,-0.3,0.1,-0.2,-0.102,-9.1,1.5,-7.6,-0.1
Fred Hoiberg,SG,hoibefr01,32.0,76.0,1272.0,16.7,0.664,0.511,0.359,3.0,12.8,8.1,10.1,2.1,0.8,5.7,12.7,3.9,1.3,5.2,0.196,3.0,0.2,3.2,1.7
Fred Jones,SG,jonesfr01,25.0,77.0,2268.0,13.3,0.551,0.354,0.32,1.8,10.8,6.4,15.7,1.5,1.0,13.4,18.0,2.6,2.2,4.8,0.102,0.3,0.1,0.5,1.4
Gary Payton*,PG,paytoga01,36.0,77.0,2541.0,15.1,0.537,0.178,0.277,2.3,8.5,5.4,29.2,1.8,0.4,15.4,17.0,3.8,1.6,5.4,0.102,1.0,-1.3,-0.3,1.1
Geno Carlisle,SG,carlige01,28.0,6.0,16.0,18.1,0.709,0.0,2.0,7.5,0.0,3.6,10.3,0.0,0.0,15.1,19.1,0.1,0.0,0.1,0.173,1.3,-5.5,-4.2,0.0
George Lynch,SF,lynchge01,34.0,44.0,933.0,7.9,0.412,0.196,0.122,6.7,15.7,11.0,15.5,1.9,1.0,22.3,12.8,-0.9,0.9,0.0,0.0,-4.3,1.6,-2.6,-0.1
Gerald Wallace,SF,wallage01,22.0,70.0,2147.0,14.1,0.51,0.097,0.454,6.0,15.1,10.3,10.4,2.8,3.2,17.2,19.1,-0.2,2.7,2.4,0.055,-1.6,2.9,1.3,1.8
Gilbert Arenas,PG,arenagi01,23.0,80.0,3274.0,21.3,0.565,0.369,0.42,2.8,10.5,6.5,22.9,2.2,0.5,11.8,27.3,9.2,2.3,11.5,0.169,5.5,-1.5,4.0,4.9
Glenn Robinson,SF,robingl01,32.0,9.0,157.0,17.2,0.517,0.078,0.299,3.0,14.9,8.9,9.8,1.4,1.4,7.4,27.9,0.2,0.3,0.5,0.147,-1.8,-1.0,-2.9,0.0
Gordan Giricek,SG,giricgo01,27.0,81.0,1660.0,12.9,0.516,0.166,0.217,1.8,12.1,6.8,15.2,1.5,0.6,11.5,21.7,1.1,0.7,1.8,0.053,-0.8,-2.0,-2.8,-0.3
Grant Hill,SF,hillgr01,32.0,67.0,2338.0,20.0,0.565,0.013,0.336,3.7,11.4,7.6,17.1,2.1,0.9,12.1,24.8,4.7,1.9,6.6,0.136,2.0,-0.4,1.6,2.1
Greg Buckner,SG,buckngr01,28.0,70.0,1522.0,13.7,0.638,0.399,0.267,5.0,10.7,7.9,13.2,2.5,0.3,12.6,11.4,3.0,1.8,4.8,0.153,1.9,0.9,2.7,1.8
Greg Ostertag,C,ostergr01,31.0,56.0,556.0,10.0,0.432,0.024,0.452,11.0,22.5,16.8,9.0,0.6,5.1,19.2,10.0,0.1,0.7,0.7,0.064,-4.2,2.5,-1.8,0.0
Ha Seung-Jin,C,seungha01,19.0,19.0,104.0,2.5,0.467,0.0,0.478,6.9,12.8,10.0,3.0,0.5,3.4,30.1,17.6,-0.3,0.1,-0.2,-0.094,-8.8,-1.1,-9.9,-0.2
Hedo Turkoglu,SF,turkohe01,25.0,67.0,1757.0,16.0,0.532,0.313,0.288,4.0,10.7,7.4,14.9,1.2,0.7,11.9,24.8,2.4,1.0,3.4,0.092,1.5,-2.3,-0.8,0.5
Horace Jenkins,PG,jenkiho01,30.0,15.0,104.0,10.2,0.414,0.2,0.289,3.4,6.7,5.1,15.2,2.6,0.7,12.1,26.1,-0.1,0.2,0.0,0.006,-4.5,-1.6,-6.1,-0.1
Howard Eisley,PG,eisleho01,32.0,74.0,1428.0,9.3,0.47,0.254,0.205,1.3,6.7,3.9,29.1,1.7,0.5,20.1,17.8,-0.4,0.4,0.0,0.0,-2.2,-3.0,-5.3,-1.2
Ibo Kutluay,SG,kutluib01,30.0,5.0,12.0,-12.9,0.0,0.0,0.0,0.0,10.2,5.1,0.0,0.0,0.0,66.7,11.6,-0.1,0.0,-0.1,-0.348,-15.8,-1.3,-17.1,0.0
Ira Newble,SG,newblir01,30.0,74.0,1832.0,8.6,0.482,0.125,0.163,4.9,9.4,7.1,7.6,1.5,0.7,11.8,12.7,0.6,1.3,1.9,0.05,-2.3,0.0,-2.3,-0.1
J.R. Smith,SG,smithjr01,19.0,76.0,1859.0,10.9,0.478,0.376,0.215,2.4,7.5,4.8,14.6,1.6,0.5,11.7,23.2,-0.7,0.9,0.2,0.006,-1.2,-2.3,-3.5,-0.7
Jabari Smith,PF,smithja01,27.0,45.0,648.0,8.4,0.482,0.014,0.372,5.3,15.4,10.3,9.8,2.1,1.8,18.5,15.3,-0.3,1.0,0.7,0.05,-5.2,1.6,-3.6,-0.3
Jackie Butler,C,butleja01,19.0,3.0,5.0,90.3,1.025,0.0,0.5,0.0,0.0,0.0,0.0,10.6,0.0,17.0,53.7,0.1,0.0,0.1,1.333,24.8,-3.3,21.5,0.0
Jackson Vroman,C,vromaja01,23.0,36.0,648.0,9.7,0.46,0.016,0.372,10.4,19.6,14.8,9.0,1.9,2.1,21.1,19.4,-0.8,0.8,-0.1,-0.005,-5.1,1.2,-4.0,-0.3
Jackson Vroman,C-PF,vromaja01,23.0,46.0,705.0,9.6,0.457,0.015,0.377,10.3,19.2,14.6,9.6,1.9,2.1,21.6,19.4,-0.9,0.8,-0.1,-0.006,-5.1,1.2,-3.9,-0.3
Jackson Vroman,PF,vromaja01,23.0,10.0,57.0,8.2,0.419,0.0,0.438,9.9,14.3,12.2,16.6,2.6,2.3,26.8,20.0,-0.1,0.1,0.0,-0.021,-5.3,2.1,-3.2,0.0
Jacque Vaughn,SG,vaughja01,29.0,71.0,1410.0,8.9,0.511,0.046,0.28,1.4,7.8,4.6,16.3,1.6,0.1,14.5,14.2,0.4,1.4,1.8,0.062,-3.7,-0.7,-4.5,-0.9
Jahidi White,C,whiteja01,28.0,17.0,135.0,6.8,0.432,0.0,1.29,8.8,20.6,14.4,1.2,0.8,6.7,18.5,19.6,-0.3,0.2,-0.1,-0.046,-8.5,0.0,-8.5,-0.2
Jake Tsakalidis,C,tsakaja01,25.0,31.0,278.0,11.8,0.542,0.0,0.281,9.1,15.0,12.1,6.0,0.6,4.5,14.3,14.2,0.3,0.4,0.6,0.107,-3.0,1.5,-1.5,0.0
Jake Voskuhl,C,voskuja01,27.0,38.0,360.0,8.7,0.528,0.0,0.644,9.4,17.5,13.7,6.1,0.6,2.0,20.9,11.6,0.2,0.3,0.6,0.075,-2.9,0.7,-2.2,0.0
Jalen Rose,SF,roseja01,32.0,81.0,2710.0,16.6,0.562,0.236,0.336,1.8,9.9,5.8,14.0,1.2,0.3,11.9,25.5,3.8,1.0,4.8,0.085,1.4,-2.2,-0.8,0.8
Jamaal Magloire,C,magloja01,26.0,23.0,703.0,12.9,0.48,0.0,0.542,12.8,22.1,17.3,7.6,0.6,2.6,17.3,22.5,-0.4,0.7,0.3,0.019,-3.9,0.0,-3.9,-0.3
Jamaal Tinsley,PG,tinslja01,26.0,40.0,1301.0,18.6,0.518,0.299,0.314,2.4,12.1,7.3,39.3,3.4,0.7,18.4,26.8,0.8,2.0,2.8,0.102,2.7,1.0,3.7,1.9
Jamal Crawford,SG,crawfja01,24.0,70.0,2688.0,15.2,0.521,0.467,0.197,1.4,7.5,4.4,19.2,1.8,0.5,11.0,22.8,3.1,1.1,4.2,0.075,2.5,-1.8,0.8,1.9
Jamal Sampson,PF,sampsja01,21.0,23.0,329.0,11.6,0.499,0.0,0.629,11.9,31.6,21.2,3.7,0.6,3.9,17.7,13.0,0.1,0.4,0.5,0.077,-5.0,0.8,-4.2,-0.2
Jameer Nelson,PG,nelsoja01,22.0,79.0,1612.0,14.5,0.51,0.225,0.17,3.7,9.7,6.7,24.8,2.5,0.1,14.8,21.4,1.2,1.3,2.5,0.074,0.7,-1.3,-0.5,0.6
James Jones,SF,jonesja02,24.0,75.0,1330.0,10.5,0.537,0.522,0.195,3.6,11.9,7.8,7.4,1.3,1.6,11.1,14.0,1.1,1.4,2.5,0.09,-0.8,0.2,-0.6,0.5
James Posey,SF,poseyja01,28.0,50.0,1382.0,10.5,0.5,0.5,0.312,3.9,15.0,9.5,10.3,1.9,1.3,14.6,16.2,0.4,1.9,2.3,0.079,-0.9,1.4,0.5,0.9
James Thomas,PF,thomaja02,24.0,7.33333333333,78.0,16.4666666667,0.551666666667,0.0,0.211,25.9,12.9333333333,19.8666666667,3.66666666667,1.23333333333,1.63333333333,16.3,13.6,0.0666666666667,0.0666666666667,0.133333333333,0.121666666667,0.4,-3.1,-2.7,0.0
Jamison Brewer,PG,breweja01,24.0,18.0,185.0,4.0,0.363,0.405,0.351,3.8,10.2,7.0,9.4,2.3,0.4,23.3,13.7,-0.4,0.1,-0.3,-0.074,-5.5,0.0,-5.5,-0.2
Jannero Pargo,PG,pargoja01,25.0,32.0,453.0,11.1,0.457,0.31,0.108,3.0,8.6,5.8,31.2,1.8,0.2,16.8,26.5,-0.4,0.7,0.2,0.023,-1.4,-1.0,-2.4,0.0
Jared Jeffries,SF,jeffrja01,23.0,77.0,2007.0,11.2,0.513,0.118,0.399,8.2,12.9,10.5,11.6,1.7,1.3,18.3,13.6,1.1,1.5,2.6,0.063,-1.4,0.7,-0.7,0.7
Jared Reiner,C,reineja01,22.0,19.0,132.0,2.3,0.331,0.0,0.133,11.1,21.0,16.1,1.2,1.2,4.0,22.1,13.8,-0.3,0.3,0.0,-0.013,-9.3,2.0,-7.3,-0.2
Jarron Collins,C,collija03,26.0,50.0,961.0,8.0,0.509,0.006,0.758,7.2,14.2,10.6,9.8,0.6,0.5,14.0,11.7,0.9,0.3,1.1,0.057,-1.9,-0.7,-2.6,-0.2
Jarvis Hayes,SF,hayesja01,23.0,54.0,1560.0,11.1,0.475,0.232,0.223,2.9,13.9,8.2,9.3,1.6,0.4,9.6,18.0,0.6,1.1,1.7,0.051,-2.1,-1.2,-3.3,-0.5
Jason Collier,C,collija02,27.0,70.0,942.0,11.0,0.494,0.037,0.189,9.9,13.0,11.4,3.4,0.8,1.1,13.4,22.4,-0.1,0.1,0.0,0.0,-3.9,-4.2,-8.1,-1.5
Jason Collins,C,collija04,26.0,80.0,2542.0,8.6,0.471,0.013,0.463,7.1,16.1,11.5,6.7,1.5,2.3,14.4,11.7,0.2,3.7,3.9,0.073,-3.8,2.7,-1.1,0.6
Jason Hart,PG,hartja01,26.0,74.0,1887.0,16.9,0.534,0.166,0.349,1.0,11.8,6.1,32.0,2.7,0.6,13.4,17.9,3.1,1.7,4.8,0.121,1.2,-0.4,0.8,1.3
Jason Kapono,SF,kaponja01,23.0,81.0,1491.0,11.8,0.486,0.289,0.127,2.3,10.7,6.3,7.3,1.4,0.3,6.1,22.4,0.6,0.7,1.3,0.043,-1.1,-2.9,-3.9,-0.7
Jason Kidd,PG,kiddja01,31.0,66.0,2435.0,19.5,0.506,0.419,0.225,4.6,19.8,12.1,40.6,2.7,0.3,15.1,21.3,3.1,4.2,7.2,0.143,3.6,2.0,5.6,4.6
Jason Richardson,SG,richaja01,24.0,72.0,2724.0,19.0,0.518,0.27,0.226,4.8,12.5,8.5,19.2,2.0,0.8,10.1,27.1,3.3,2.4,5.7,0.1,2.7,-0.3,2.4,3.0
Jason Terry,PG,terryja01,27.0,80.0,2401.0,18.4,0.606,0.33,0.233,1.8,6.8,4.4,28.8,2.4,0.5,15.2,18.0,6.2,2.4,8.5,0.171,3.8,-0.9,3.0,3.0
Jason Williams,PG,willija02,29.0,71.0,1952.0,15.4,0.522,0.512,0.157,1.2,6.3,3.7,35.6,2.1,0.2,15.9,19.8,2.5,1.9,4.3,0.106,1.9,-2.4,-0.5,0.8
Jeff Foster,C,fosteje01,28.0,61.0,1594.0,15.4,0.551,0.015,0.438,15.6,25.4,20.6,4.8,1.6,0.6,12.5,13.3,2.9,2.5,5.4,0.162,-0.4,0.9,0.6,1.0
Jeff McInnis,PG,mcinnje01,30.0,76.0,2651.0,12.4,0.495,0.289,0.175,1.4,5.7,3.5,24.1,1.1,0.0,10.6,18.8,3.0,1.1,4.1,0.074,0.4,-3.0,-2.5,-0.4
Jelani McCoy,C,mccoyje01,27.0,10.0,88.0,6.2,0.493,0.0,0.385,8.8,19.5,13.9,0.0,1.8,7.0,28.3,10.8,-0.1,0.1,0.0,-0.001,-7.9,0.2,-7.7,-0.1
Jermaine Jackson,SG,jacksje01,28.0,21.0,230.0,8.0,0.542,0.061,0.394,1.5,10.3,5.9,15.5,1.6,0.3,20.5,9.7,0.1,0.1,0.2,0.046,-3.2,-0.5,-3.7,-0.1
Jermaine O'Neal,PF,onealje01,26.0,44.0,1530.0,22.9,0.52,0.007,0.458,6.7,23.3,15.1,12.8,0.9,4.4,11.3,36.2,1.3,2.5,3.8,0.118,-1.2,0.6,-0.6,0.5
Jerome James,C,jamesje01,29.0,80.0,1330.0,10.0,0.533,0.006,0.19,7.5,14.7,11.1,2.4,0.9,6.5,19.2,15.9,0.0,1.3,1.2,0.044,-3.7,1.9,-1.8,0.1
Jerome Moiso,C,moisoje01,26.0,8.0,46.5,13.25,0.617,0.0555,1.0,12.25,24.35,18.2,0.0,0.75,3.25,23.2,12.9,0.05,0.05,0.1,0.1065,-5.85,-3.05,-8.9,-0.05
Jerome Moiso,C-PF,moisoje01,26.0,20.0,120.0,12.3,0.59,0.056,0.722,9.5,26.4,17.8,1.3,1.3,3.7,22.8,11.7,0.1,0.2,0.2,0.098,-6.0,-1.3,-7.2,-0.2
Jerome Moiso,PF,moisoje01,26.0,4.0,27.0,15.3,0.6,0.0,0.0,4.3,26.8,15.3,5.8,2.0,5.5,0.0,8.4,0.0,0.1,0.1,0.181,-2.7,3.2,0.5,0.0
Jerome Williams,SF,willije01,31.0,79.0,1211.0,13.2,0.563,0.021,0.708,11.1,16.4,13.7,5.2,2.4,0.6,16.9,14.5,1.5,1.1,2.6,0.102,-1.2,0.3,-0.9,0.3
Jerry Stackhouse,SG,stackje01,30.0,56.0,1617.0,15.9,0.525,0.181,0.45,2.7,9.8,6.3,13.0,1.7,0.5,11.8,24.9,1.9,1.5,3.5,0.103,0.2,-1.2,-1.0,0.4
Jim Jackson,SF,jacksji01,34.0,42.6666666667,1324.66666667,10.9333333333,0.553,0.507,0.100333333333,1.9,12.7333333333,7.53333333333,14.0666666667,0.933333333333,0.2,15.9,16.5,0.933333333333,1.2,2.1,0.077,0.266666666667,0.0,0.3,0.733333333333
Jiri Welsch,SF,welscji01,25.0,16.0,192.0,4.3,0.363,0.216,0.549,3.6,13.8,8.6,14.3,1.4,0.0,19.2,18.4,-0.4,0.2,-0.3,-0.064,-6.5,-1.5,-8.0,-0.3
Jiri Welsch,SG,welscji01,25.0,55.0,1125.0,12.1,0.543,0.309,0.441,2.1,12.1,7.2,11.6,1.8,0.3,13.2,17.6,1.0,0.9,1.9,0.083,-0.7,-1.1,-1.8,0.1
Jiri Welsch,SG-SF,welscji01,25.0,71.0,1317.0,10.9,0.518,0.296,0.456,2.3,12.3,7.4,12.0,1.7,0.3,14.1,17.7,0.6,1.0,1.7,0.061,-1.5,-1.2,-2.7,-0.2
Joe Johnson,SF,johnsjo02,23.0,82.0,3240.0,15.1,0.556,0.314,0.153,4.2,9.5,7.0,13.2,1.2,0.5,10.5,19.0,5.8,1.7,7.6,0.112,2.5,-0.2,2.3,3.5
Joe Smith,PF,smithjo02,29.0,74.0,2265.0,15.0,0.564,0.002,0.367,9.2,18.9,14.0,4.9,1.0,1.2,9.9,16.1,4.0,1.4,5.5,0.116,0.1,-0.3,-0.2,1.1
Joel Przybilla,C,przybjo01,25.0,76.0,1858.0,15.5,0.596,0.0,0.523,11.5,24.5,18.3,6.4,0.7,6.2,19.3,12.6,2.0,2.7,4.7,0.121,-1.8,3.0,1.2,1.5
