,Player_ID,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Player_ID1,Games,Min_Played,FG%,AVG_DIST_FGA,%FGA_2P,%FGA_0-3ft,%FGA_3-10ft,%FGA_10-16ft,%FGA_16ft<3,%FGA_3P,2P%,0-3_FG%,3-10_FG%,10-16_FG%,16<3_FG%,3P%,%ASTd_2P,%FGA_DUNK,DUNKS,%ASTd_3P,%_CORNER3PA,3P%_CORNER3,HEAVE_ATT,HEAVE_MD
182,walkebi01,181.0,35.0,16.7,2.1,4.8,0.446,1.0,2.8,0.369,1.1,1.9,0.56,0.556,0.6,0.9,0.76,0.3,1.9,2.2,0.8,0.5,0.1,0.8,2.1,6.0,walkebi01,181.0,3016.0,0.446,17.2,0.405,0.225,0.081,0.024,0.072,0.595,0.56,0.723,0.329,0.238,0.435,0.369,0.628,0.079,62.0,0.974,0.206,0.34,1.0,0.0
183,thompho01,257.0,82.0,24.3,2.8,6.8,0.417,1.4,3.6,0.389,1.5,3.3,0.447,0.518,0.8,1.1,0.707,0.8,2.4,3.1,1.1,0.6,0.3,0.8,2.1,7.9,thompho01,257.0,6238.0,0.417,16.8,0.478,0.197,0.112,0.061,0.108,0.522,0.447,0.601,0.327,0.43,0.302,0.389,0.661,0.015,22.0,0.972,0.273,0.442,2.0,0.0
184,clarkia01,171.0,1.0,9.8,1.5,3.5,0.442,0.6,1.5,0.37,1.0,2.0,0.497,0.522,0.4,0.5,0.8,0.2,0.9,1.0,0.9,0.4,0.1,0.6,0.9,4.1,clarkia01,171.0,1678.0,0.442,15.4,0.568,0.22,0.134,0.111,0.103,0.432,0.497,0.626,0.375,0.424,0.459,0.37,0.607,0.003,2.0,0.947,0.311,0.35,2.0,0.0
185,mahinia01,443.0,92.0,16.7,1.9,3.6,0.535,0.0,0.0,0.0,1.9,3.6,0.537,0.535,1.3,2.1,0.596,1.4,2.9,4.3,0.5,0.5,0.7,0.9,2.6,5.1,mahinia01,443.0,7414.0,0.535,5.4,0.996,0.568,0.232,0.059,0.137,0.004,0.537,0.662,0.416,0.33,0.312,0.0,0.698,0.15,214.0,0.0,0.0,0.0,6.0,0.0
186,shumpim01,346.0,184.0,25.6,2.7,6.9,0.397,1.0,3.0,0.345,1.7,3.9,0.436,0.472,0.9,1.2,0.76,0.8,2.7,3.5,1.9,1.2,0.2,1.2,2.4,7.4,shumpim01,346.0,8844.0,0.397,16.4,0.564,0.22,0.074,0.068,0.201,0.436,0.436,0.567,0.225,0.307,0.416,0.345,0.371,0.046,80.0,0.898,0.4,0.364,11.0,0.0
187,canaais01,179.0,60.0,20.8,2.8,7.5,0.369,1.7,4.9,0.354,1.1,2.7,0.396,0.483,1.4,1.7,0.827,0.3,1.6,1.9,1.6,0.6,0.1,1.1,1.5,8.7,canaais01,179.0,3728.0,0.369,18.8,0.353,0.15,0.093,0.041,0.07,0.647,0.396,0.488,0.36,0.291,0.309,0.354,0.344,0.001,2.0,0.693,0.204,0.371,1.0,0.0
188,thomais02,418.0,286.0,29.8,6.1,13.7,0.443,1.9,5.2,0.367,4.2,8.5,0.488,0.512,4.7,5.4,0.874,0.6,2.0,2.6,5.2,1.0,0.1,2.3,2.2,18.7,thomais02,418.0,12475.0,0.443,13.9,0.623,0.269,0.157,0.094,0.104,0.377,0.488,0.617,0.361,0.425,0.402,0.367,0.299,0.0,0.0,0.642,0.156,0.405,8.0,0.0
189,whiteis01,48.0,26.0,21.8,2.7,6.9,0.387,0.6,1.9,0.315,2.1,5.1,0.414,0.429,1.1,1.3,0.825,0.3,2.1,2.4,2.9,0.6,0.5,2.0,2.5,7.0,whiteis01,48.0,1048.0,0.387,11.6,0.733,0.387,0.168,0.051,0.129,0.267,0.414,0.488,0.357,0.353,0.302,0.315,0.317,0.015,3.0,0.821,0.124,0.455,3.0,0.0
190,smithis01,380.0,96.0,17.4,2.6,6.4,0.408,0.3,1.0,0.288,2.3,5.5,0.429,0.43,0.7,1.0,0.652,0.3,1.9,2.2,3.6,0.7,0.2,1.3,1.1,6.2,smithis01,380.0,6619.0,0.408,10.2,0.849,0.327,0.25,0.107,0.164,0.151,0.429,0.54,0.364,0.363,0.349,0.288,0.174,0.007,16.0,0.679,0.166,0.279,3.0,0.0
191,bareajo01,678.0,90.0,19.4,3.3,7.7,0.423,0.9,2.6,0.351,2.4,5.2,0.459,0.481,1.1,1.4,0.801,0.3,1.7,2.0,3.6,0.4,0.0,1.4,1.5,8.6,bareajo01,678.0,13155.0,0.423,13.1,0.671,0.295,0.172,0.089,0.115,0.329,0.459,0.555,0.355,0.42,0.396,0.351,0.161,0.0,0.0,0.56,0.134,0.377,10.0,0.0
192,hicksjj01,534.0,307.0,22.3,3.8,7.6,0.505,0.0,0.0,0.0,3.8,7.6,0.508,0.505,1.8,3.0,0.617,2.2,4.6,6.8,0.8,0.5,0.6,1.4,1.9,9.5,hicksjj01,534.0,11925.0,0.505,6.0,0.995,0.525,0.221,0.118,0.13,0.005,0.508,0.657,0.357,0.331,0.323,0.0,0.681,0.165,611.0,0.0,0.19,0.0,3.0,0.0
193,redicjj01,666.0,295.0,24.8,4.0,8.9,0.447,1.8,4.4,0.413,2.2,4.5,0.48,0.549,2.0,2.3,0.887,0.2,1.7,1.9,1.9,0.5,0.1,1.0,1.5,11.8,redicjj01,666.0,16495.0,0.447,19.1,0.505,0.109,0.055,0.061,0.279,0.495,0.48,0.619,0.407,0.402,0.457,0.413,0.714,0.0,0.0,0.909,0.206,0.471,1.0,0.0
194,smithjr01,860.0,316.0,26.9,4.7,11.2,0.421,2.0,5.4,0.375,2.7,5.8,0.465,0.512,1.6,2.2,0.734,0.5,2.7,3.2,2.2,1.0,0.2,1.4,2.3,13.1,smithjr01,860.0,23150.0,0.421,17.7,0.519,0.18,0.081,0.059,0.2,0.481,0.465,0.606,0.356,0.351,0.416,0.375,0.361,0.041,333.0,0.858,0.17,0.402,56.0,0.0
195,parkeja01,152.0,147.0,32.1,6.4,13.0,0.491,0.5,1.5,0.341,5.9,11.5,0.511,0.511,2.5,3.4,0.748,1.7,3.9,5.6,2.1,1.0,0.4,1.7,2.0,15.8,parkeja01,152.0,4874.0,0.491,9.0,0.884,0.437,0.156,0.111,0.18,0.116,0.511,0.671,0.341,0.374,0.354,0.341,0.648,0.142,264.0,0.949,0.341,0.397,3.0,0.0
196,crowdja01,358.0,161.0,22.6,3.0,7.0,0.434,1.1,3.3,0.342,1.9,3.7,0.516,0.514,1.4,1.8,0.791,0.7,2.9,3.6,1.3,1.0,0.3,0.8,1.9,8.6,crowdja01,358.0,8089.0,0.434,16.2,0.528,0.243,0.067,0.06,0.157,0.472,0.516,0.697,0.304,0.38,0.378,0.342,0.693,0.024,56.0,0.95,0.257,0.407,8.0,0.0
197,okafoja01,92.0,71.0,27.0,6.3,12.4,0.509,0.0,0.1,0.167,6.3,12.3,0.511,0.51,2.3,3.5,0.656,2.0,4.1,6.1,1.2,0.4,1.1,2.0,2.5,14.9,okafoja01,91.0,2465.0,0.509,6.2,0.995,0.393,0.349,0.184,0.071,0.005,0.511,0.685,0.443,0.356,0.275,0.167,0.408,0.053,55.0,1.0,0.167,0.0,0.0,0.0
198,sampsja02,147.0,72.0,15.6,1.9,4.5,0.431,0.3,1.3,0.237,1.6,3.2,0.51,0.465,1.0,1.5,0.662,0.6,1.9,2.4,0.8,0.4,0.4,1.0,1.9,5.2,sampsja02,147.0,2291.0,0.431,10.1,0.713,0.407,0.22,0.051,0.036,0.287,0.51,0.652,0.336,0.294,0.25,0.237,0.519,0.09,49.0,0.933,0.389,0.216,2.0,0.0
199,crawfja01,1157.0,433.0,30.7,5.3,13.0,0.41,1.7,5.0,0.349,3.6,8.0,0.448,0.477,3.0,3.5,0.861,0.4,2.0,2.4,3.5,0.9,0.2,1.9,1.6,15.4,crawfja01,1157.0,35505.0,0.41,17.0,0.617,0.138,0.11,0.111,0.257,0.383,0.448,0.552,0.417,0.408,0.422,0.349,0.294,0.007,95.0,0.757,0.26,0.384,68.0,4.0
200,murraja01,57.0,3.0,19.9,3.1,8.0,0.388,1.3,3.9,0.326,1.8,4.1,0.447,0.467,1.2,1.4,0.877,0.6,1.9,2.5,1.8,0.5,0.3,1.3,1.4,8.7,murraja01,57.0,1134.0,0.388,16.6,0.515,0.215,0.099,0.088,0.116,0.485,0.447,0.592,0.422,0.3,0.302,0.326,0.495,0.02,8.0,0.736,0.244,0.407,5.0,0.0
201,nelsoja01,811.0,622.0,28.4,4.5,10.3,0.437,1.3,3.6,0.369,3.1,6.6,0.475,0.503,1.5,1.8,0.811,0.5,2.5,3.0,5.2,0.9,0.1,2.1,2.6,11.8,nelsoja01,810.0,22984.0,0.437,15.4,0.646,0.247,0.085,0.074,0.239,0.354,0.475,0.589,0.388,0.378,0.417,0.369,0.205,0.0,1.0,0.647,0.151,0.417,12.0,1.0
202,anderja01,247.0,83.0,17.5,2.1,5.2,0.411,0.8,2.5,0.321,1.3,2.7,0.495,0.488,0.7,0.9,0.755,0.4,1.8,2.3,1.2,0.5,0.2,0.9,1.2,5.8,anderja01,247.0,4320.0,0.411,15.1,0.521,0.294,0.106,0.049,0.073,0.479,0.495,0.627,0.348,0.29,0.312,0.321,0.641,0.053,58.0,0.913,0.298,0.368,5.0,0.0
203,ennisja01,128.0,30.0,19.5,2.1,4.7,0.449,0.8,2.0,0.389,1.3,2.7,0.493,0.532,1.3,1.7,0.802,1.0,2.1,3.2,0.9,0.6,0.3,0.8,1.9,6.3,ennisja01,128.0,2498.0,0.449,13.3,0.573,0.385,0.09,0.017,0.081,0.427,0.493,0.599,0.259,0.4,0.265,0.389,0.618,0.08,42.0,0.92,0.385,0.424,1.0,0.0
204,hardeja01,593.0,380.0,33.5,6.4,14.5,0.442,2.2,6.0,0.365,4.2,8.5,0.497,0.518,6.8,7.9,0.855,0.8,4.2,4.9,5.5,1.5,0.4,3.3,2.5,21.9,hardeja01,593.0,19894.0,0.442,14.6,0.585,0.283,0.117,0.068,0.117,0.415,0.497,0.635,0.327,0.414,0.381,0.365,0.22,0.032,266.0,0.579,0.096,0.382,10.0,1.0
205,johnsja01,450.0,140.0,19.2,2.9,6.0,0.478,0.3,1.2,0.293,2.5,4.8,0.524,0.507,1.1,1.6,0.692,0.9,2.5,3.4,1.7,0.7,1.0,1.4,2.2,7.2,johnsja01,450.0,8651.0,0.478,10.0,0.801,0.437,0.165,0.053,0.145,0.199,0.524,0.649,0.414,0.408,0.315,0.293,0.438,0.098,242.0,0.949,0.391,0.344,11.0,0.0
206,jonesja02,697.0,92.0,15.7,1.7,4.3,0.401,1.1,2.7,0.402,0.6,1.5,0.4,0.531,0.8,0.9,0.842,0.3,1.5,1.8,0.5,0.3,0.3,0.3,1.3,5.3,jonesja02,697.0,10959.0,0.401,21.4,0.355,0.048,0.019,0.056,0.233,0.645,0.4,0.542,0.286,0.394,0.382,0.402,0.732,0.007,18.0,0.975,0.385,0.453,0.0,0.0
207,mcadoja01,86.0,1.0,7.8,1.3,2.3,0.548,0.0,0.1,0.2,1.2,2.2,0.557,0.551,0.6,1.0,0.533,0.7,1.0,1.7,0.4,0.3,0.4,0.4,1.0,3.1,mcadoja01,86.0,672.0,0.548,4.1,0.975,0.635,0.218,0.056,0.066,0.025,0.557,0.688,0.186,0.727,0.385,0.2,0.822,0.254,46.0,1.0,0.2,0.0,0.0,0.0
208,youngja01,80.0,0.0,8.6,0.9,2.3,0.376,0.4,1.4,0.283,0.5,0.9,0.529,0.464,0.3,0.5,0.55,0.2,0.9,1.1,0.3,0.2,0.1,0.2,0.6,2.4,youngja01,80.0,685.0,0.376,19.3,0.376,0.133,0.066,0.05,0.127,0.624,0.529,0.75,0.5,0.333,0.391,0.283,0.806,0.022,3.0,0.969,0.274,0.194,2.0,0.0
209,greenja01,158.0,72.0,20.3,2.8,5.8,0.479,0.3,1.0,0.344,2.4,4.8,0.507,0.508,1.4,1.7,0.775,1.8,3.5,5.2,0.9,0.6,0.4,1.1,2.6,7.3,greenja01,158.0,3209.0,0.479,9.7,0.829,0.469,0.11,0.06,0.19,0.171,0.507,0.588,0.366,0.418,0.414,0.344,0.629,0.121,92.0,0.981,0.58,0.363,1.0,0.0
210,pargoja01,499.0,18.0,14.9,2.5,6.3,0.391,0.8,2.3,0.356,1.7,4.0,0.411,0.455,0.6,0.7,0.864,0.2,1.2,1.4,2.0,0.5,0.1,1.1,1.3,6.4,pargoja01,499.0,7449.0,0.391,18.2,0.642,0.107,0.046,0.106,0.382,0.358,0.411,0.481,0.34,0.368,0.411,0.356,0.376,0.0,0.0,0.773,0.221,0.399,12.0,1.0
211,cunnija01,84.0,3.0,7.2,0.7,2.1,0.347,0.2,0.7,0.306,0.5,1.3,0.369,0.402,0.7,1.0,0.674,0.1,0.6,0.7,0.5,0.3,0.0,0.4,0.9,2.3,cunnija01,84.0,605.0,0.347,13.1,0.642,0.335,0.127,0.029,0.15,0.358,0.369,0.534,0.136,0.2,0.231,0.306,0.707,0.075,11.0,1.0,0.468,0.414,1.0,0.0
212,dudleja01,716.0,260.0,24.1,3.0,6.5,0.47,1.1,2.6,0.401,2.0,3.8,0.518,0.552,1.2,1.6,0.732,1.0,2.4,3.4,1.6,0.9,0.2,0.9,1.8,8.3,dudleja01,716.0,17232.0,0.47,16.1,0.593,0.222,0.064,0.073,0.234,0.407,0.518,0.65,0.351,0.432,0.465,0.401,0.718,0.008,36.0,0.996,0.354,0.412,5.0,0.0
213,sullija01,269.0,172.0,24.3,4.4,10.0,0.436,0.5,1.9,0.272,3.8,8.1,0.476,0.463,1.5,2.1,0.723,2.5,4.9,7.5,1.8,0.7,0.6,1.2,2.9,10.8,sullija01,269.0,6532.0,0.436,11.4,0.807,0.305,0.223,0.096,0.182,0.193,0.476,0.611,0.385,0.363,0.42,0.272,0.54,0.019,47.0,0.986,0.068,0.343,7.0,0.0
214,martija01,67.0,3.0,13.7,1.6,3.9,0.415,0.1,0.4,0.321,1.5,3.5,0.427,0.433,1.2,1.6,0.755,1.1,2.5,3.6,0.3,0.3,0.2,0.7,2.2,4.6,martija01,67.0,918.0,0.415,9.0,0.892,0.488,0.131,0.081,0.192,0.108,0.427,0.488,0.294,0.571,0.3,0.321,0.606,0.077,14.0,1.0,0.536,0.467,2.0,0.0
215,jackja01,803.0,343.0,28.1,4.0,9.0,0.44,0.7,2.1,0.346,3.2,6.9,0.47,0.482,2.4,2.8,0.856,0.3,2.5,2.9,4.5,0.8,0.1,2.0,1.8,11.1,jackja01,803.0,22559.0,0.44,14.3,0.762,0.178,0.173,0.146,0.265,0.238,0.47,0.582,0.452,0.428,0.43,0.346,0.219,0.002,12.0,0.802,0.278,0.395,33.0,1.0
216,maxieja01,618.0,188.0,18.4,2.3,4.6,0.495,0.0,0.0,0.0,2.3,4.6,0.496,0.495,1.1,2.0,0.564,1.7,2.5,4.2,0.4,0.4,0.8,0.8,1.9,5.6,maxieja01,618.0,11379.0,0.495,7.8,0.998,0.425,0.172,0.195,0.207,0.002,0.496,0.637,0.47,0.376,0.341,0.0,0.681,0.179,420.0,0.0,0.0,0.0,2.0,0.0
217,richaja01,857.0,842.0,34.1,6.5,14.8,0.438,1.9,5.1,0.37,4.6,9.7,0.474,0.502,2.2,3.2,0.707,1.2,3.7,5.0,2.7,1.2,0.4,1.8,2.3,17.1,richaja01,857.0,29241.0,0.438,14.1,0.657,0.263,0.124,0.087,0.184,0.343,0.474,0.651,0.363,0.336,0.36,0.37,0.512,0.059,669.0,0.877,0.271,0.399,21.0,1.0
218,smithja02,542.0,98.0,17.0,2.7,5.7,0.471,0.1,0.3,0.321,2.6,5.4,0.478,0.478,0.9,1.2,0.778,1.1,2.4,3.5,0.7,0.4,0.7,0.9,2.2,6.4,smithja02,542.0,9196.0,0.471,13.2,0.955,0.208,0.099,0.158,0.49,0.045,0.478,0.62,0.356,0.45,0.452,0.321,0.809,0.044,126.0,1.0,0.628,0.384,1.0,0.0
219,terryja01,1332.0,675.0,30.5,5.1,11.5,0.444,1.7,4.4,0.38,3.5,7.1,0.484,0.516,2.1,2.4,0.845,0.4,2.0,2.4,4.0,1.2,0.2,1.8,1.9,13.9,terryja01,1251.0,38771.0,0.445,16.6,0.615,0.141,0.094,0.145,0.235,0.385,0.485,0.591,0.415,0.45,0.471,0.382,0.389,0.007,101.0,0.824,0.289,0.418,22.0,1.0
220,thompja02,588.0,412.0,25.2,3.6,7.2,0.496,0.0,0.1,0.143,3.6,7.2,0.5,0.497,1.7,2.5,0.657,2.1,4.4,6.6,1.1,0.5,0.7,1.3,3.0,8.9,thompja02,588.0,14819.0,0.496,7.7,0.99,0.377,0.313,0.104,0.196,0.01,0.5,0.648,0.425,0.381,0.398,0.143,0.647,0.097,379.0,1.0,0.071,0.333,8.0,0.0
221,mcgeeja01,468.0,170.0,18.1,3.3,6.1,0.552,0.0,0.0,0.1,3.3,6.0,0.554,0.552,1.2,2.1,0.576,1.9,3.2,5.1,0.3,0.4,1.6,1.0,2.2,7.9,mcgeeja01,468.0,8476.0,0.552,4.0,0.996,0.611,0.268,0.084,0.033,0.004,0.554,0.689,0.36,0.286,0.305,0.1,0.644,0.297,788.0,1.0,0.0,0.0,1.0,0.0
222,brownja02,53.0,13.0,15.5,2.1,4.8,0.427,0.4,1.3,0.304,1.7,3.5,0.473,0.469,1.2,1.6,0.721,0.5,2.0,2.6,0.6,0.4,0.2,0.7,1.7,5.7,brownja02,53.0,821.0,0.427,10.4,0.729,0.435,0.161,0.075,0.059,0.271,0.473,0.595,0.341,0.263,0.2,0.304,0.636,0.067,15.0,0.952,0.304,0.429,1.0,0.0
223,adrieje01,153.0,17.0,14.0,1.7,3.6,0.474,0.0,0.0,0.0,1.7,3.6,0.476,0.474,1.2,1.9,0.628,1.4,2.9,4.3,0.7,0.3,0.5,0.6,1.7,4.6,adrieje01,153.0,2148.0,0.474,6.5,0.996,0.492,0.232,0.113,0.16,0.004,0.476,0.58,0.38,0.365,0.371,0.0,0.64,0.092,43.0,0.0,0.0,0.0,1.0,0.0
224,pendeje02,237.0,15.0,9.8,1.2,2.2,0.553,0.0,0.0,0.4,1.2,2.2,0.554,0.555,0.5,0.6,0.776,0.8,1.8,2.7,0.4,0.2,0.3,0.6,1.5,2.9,pendeje02,237.0,2322.0,0.553,6.7,0.99,0.518,0.179,0.123,0.17,0.01,0.554,0.691,0.366,0.531,0.352,0.4,0.779,0.2,91.0,1.0,0.4,0.5,0.0,0.0
225,greenje02,693.0,484.0,31.3,5.0,11.5,0.435,1.0,3.0,0.334,4.0,8.4,0.472,0.479,2.6,3.3,0.791,1.0,3.7,4.7,1.6,0.8,0.6,1.6,2.3,13.6,greenje02,693.0,21680.0,0.435,12.4,0.736,0.296,0.178,0.094,0.168,0.264,0.472,0.632,0.381,0.349,0.353,0.334,0.491,0.058,416.0,0.926,0.322,0.392,34.0,0.0
226,teaguje01,575.0,440.0,26.7,4.5,10.0,0.448,0.8,2.3,0.354,3.6,7.6,0.477,0.49,2.7,3.2,0.84,0.3,2.0,2.3,5.4,1.2,0.3,2.2,1.9,12.5,teaguje01,575.0,15374.0,0.448,10.8,0.765,0.34,0.231,0.092,0.103,0.235,0.477,0.59,0.387,0.411,0.363,0.354,0.193,0.021,110.0,0.653,0.098,0.389,7.0,0.0
227,witheje01,178.0,14.0,10.4,1.2,2.3,0.528,0.0,0.0,0.0,1.2,2.3,0.533,0.528,0.8,1.2,0.719,0.9,1.7,2.6,0.3,0.3,0.8,0.4,1.1,3.3,witheje01,178.0,1853.0,0.528,4.1,0.99,0.626,0.242,0.081,0.039,0.01,0.533,0.605,0.364,0.545,0.438,0.0,0.801,0.169,56.0,0.0,0.0,0.0,2.0,0.0
228,tayloje03,132.0,50.0,19.4,2.3,5.5,0.409,0.6,1.9,0.319,1.6,3.6,0.458,0.465,1.0,1.4,0.665,0.6,1.4,2.0,0.8,0.5,0.2,0.7,1.8,6.1,tayloje03,132.0,2566.0,0.409,13.3,0.648,0.358,0.07,0.059,0.161,0.352,0.458,0.622,0.137,0.233,0.314,0.319,0.687,0.1,66.0,0.988,0.444,0.395,1.0,0.0
229,grantje01,199.0,67.0,23.4,2.5,6.1,0.41,0.6,1.9,0.301,1.9,4.2,0.461,0.458,2.0,3.2,0.63,0.9,2.7,3.6,1.2,0.6,1.3,1.1,2.4,7.6,grantje01,198.0,4632.0,0.409,10.7,0.681,0.42,0.16,0.043,0.057,0.319,0.459,0.606,0.223,0.154,0.275,0.301,0.664,0.126,140.0,0.983,0.422,0.356,0.0,0.0
230,evansje01,249.0,9.0,10.5,1.5,2.6,0.568,0.0,0.1,0.231,1.4,2.5,0.582,0.573,0.6,0.8,0.687,1.0,1.6,2.6,0.4,0.4,0.5,0.3,1.2,3.5,evansje01,249.0,2621.0,0.568,7.2,0.959,0.534,0.152,0.092,0.182,0.041,0.582,0.748,0.412,0.373,0.345,0.231,0.72,0.286,167.0,1.0,0.423,0.273,1.0,0.0
231,lambje01,251.0,11.0,16.6,3.0,6.9,0.433,0.8,2.6,0.324,2.1,4.3,0.5,0.495,1.0,1.2,0.806,0.4,2.5,2.9,1.1,0.5,0.3,0.7,1.5,7.8,lambje01,251.0,4179.0,0.433,15.0,0.619,0.217,0.137,0.12,0.144,0.381,0.5,0.658,0.418,0.411,0.419,0.324,0.481,0.028,44.0,0.822,0.202,0.286,8.0,0.0
232,linje01,382.0,193.0,26.7,4.0,9.2,0.434,0.9,2.7,0.346,3.1,6.6,0.469,0.483,2.8,3.5,0.8,0.4,2.4,2.8,4.4,1.2,0.4,2.4,2.2,11.8,linje01,381.0,10174.0,0.433,12.6,0.712,0.307,0.173,0.078,0.153,0.288,0.469,0.599,0.366,0.359,0.38,0.345,0.287,0.003,11.0,0.749,0.144,0.39,1.0,0.0
233,grantje02,122.0,23.0,16.6,2.0,5.0,0.398,0.4,1.6,0.281,1.5,3.4,0.451,0.442,1.2,1.5,0.824,0.3,1.5,1.8,2.0,0.7,0.1,1.0,1.4,5.7,grantje02,122.0,2022.0,0.398,13.1,0.686,0.304,0.124,0.116,0.141,0.314,0.451,0.538,0.382,0.408,0.36,0.281,0.317,0.015,9.0,0.796,0.182,0.429,2.0,0.0
234,jordaje01,65.0,0.0,7.6,1.0,2.0,0.528,0.0,0.0,0.0,1.0,2.0,0.528,0.528,0.7,0.8,0.852,1.0,1.0,2.0,0.3,0.1,0.3,0.4,1.1,2.8,jordaje01,65.0,491.0,0.528,3.9,1.0,0.764,0.087,0.047,0.102,0.0,0.528,0.598,0.273,0.333,0.308,0.0,0.701,0.26,29.0,0.0,0.0,0.0,0.0,0.0
235,bayleje01,513.0,82.0,21.3,3.0,7.2,0.414,0.8,2.2,0.366,2.2,5.0,0.436,0.471,1.8,2.2,0.825,0.3,1.8,2.1,2.9,0.6,0.1,1.5,2.1,8.6,bayleje01,513.0,10904.0,0.414,15.2,0.691,0.238,0.09,0.063,0.301,0.309,0.436,0.559,0.32,0.376,0.386,0.366,0.345,0.022,68.0,0.897,0.312,0.383,5.0,0.0
236,fredeji01,235.0,7.0,13.4,2.2,5.3,0.412,0.8,2.2,0.381,1.4,3.2,0.432,0.489,0.8,0.9,0.876,0.2,0.8,1.0,1.4,0.4,0.0,0.9,0.9,6.0,fredeji01,235.0,3148.0,0.412,16.2,0.596,0.13,0.196,0.119,0.151,0.404,0.432,0.62,0.362,0.423,0.37,0.381,0.347,0.0,0.0,0.617,0.134,0.471,1.0,0.0
237,butleji01,374.0,269.0,31.9,4.9,10.9,0.446,0.8,2.5,0.329,4.0,8.4,0.481,0.484,4.5,5.5,0.825,1.4,3.3,4.7,2.9,1.4,0.4,1.4,1.4,15.1,butleji01,374.0,11938.0,0.446,12.7,0.772,0.317,0.11,0.121,0.223,0.228,0.481,0.633,0.359,0.397,0.37,0.329,0.504,0.058,221.0,0.84,0.268,0.418,18.0,1.0
238,noahjo01,618.0,511.0,28.9,3.4,7.0,0.49,0.0,0.0,0.0,3.4,7.0,0.492,0.49,2.1,3.0,0.699,3.3,6.0,9.4,2.9,0.8,1.4,1.7,2.9,9.0,noahjo01,618.0,17863.0,0.49,4.6,0.997,0.646,0.187,0.039,0.123,0.003,0.492,0.569,0.332,0.391,0.37,0.0,0.604,0.129,508.0,0.0,0.067,0.0,4.0,0.0
239,meeksjo01,442.0,203.0,24.1,3.3,7.8,0.422,1.5,4.1,0.375,1.8,3.7,0.473,0.519,1.7,1.9,0.883,0.3,1.9,2.2,1.1,0.9,0.1,0.8,1.3,9.8,meeksjo01,442.0,10669.0,0.422,17.0,0.478,0.211,0.081,0.067,0.119,0.522,0.473,0.617,0.331,0.4,0.355,0.375,0.747,0.018,55.0,0.932,0.233,0.375,5.0,1.0
240,harrijo01,105.0,11.0,15.1,1.9,4.5,0.42,1.1,2.8,0.38,0.8,1.6,0.488,0.541,0.4,0.6,0.688,0.2,1.6,1.8,0.8,0.3,0.1,0.8,1.7,5.2,harrijo01,104.0,1565.0,0.422,17.7,0.368,0.223,0.065,0.024,0.058,0.632,0.494,0.544,0.433,0.455,0.37,0.38,0.726,0.006,3.0,0.937,0.322,0.404,0.0,0.0
241,inglejo01,218.0,49.0,19.2,1.9,4.3,0.434,1.1,2.7,0.392,0.8,1.6,0.506,0.558,0.4,0.5,0.771,0.2,2.0,2.3,1.9,0.9,0.1,1.0,1.5,5.1,inglejo01,217.0,4167.0,0.436,19.1,0.368,0.136,0.069,0.034,0.129,0.632,0.512,0.762,0.313,0.452,0.37,0.391,0.345,0.012,11.0,0.878,0.347,0.448,3.0,0.0
242,johnsjo02,1199.0,1081.0,35.4,6.3,14.3,0.442,1.6,4.3,0.373,4.7,10.1,0.472,0.498,2.3,2.8,0.801,0.9,3.1,4.0,4.1,0.9,0.2,2.0,1.8,16.5,johnsjo02,1199.0,42446.0,0.442,14.8,0.703,0.16,0.192,0.127,0.224,0.297,0.472,0.59,0.501,0.425,0.388,0.373,0.317,0.009,138.0,0.856,0.368,0.406,50.0,3.0
243,youngjo01,66.0,0.0,7.7,1.3,3.6,0.366,0.2,1.0,0.217,1.1,2.5,0.428,0.398,0.4,0.6,0.763,0.1,0.9,1.0,1.2,0.3,0.0,0.6,0.5,3.3,youngjo01,66.0,505.0,0.366,15.3,0.706,0.196,0.119,0.094,0.302,0.294,0.428,0.565,0.357,0.318,0.394,0.217,0.197,0.03,6.0,0.6,0.188,0.231,1.0,0.0
244,anthojo01,480.0,110.0,14.6,0.8,1.6,0.512,0.0,0.0,0.0,0.8,1.6,0.512,0.512,0.6,0.8,0.664,1.2,1.6,2.8,0.2,0.3,1.1,0.5,1.7,2.2,anthojo01,480.0,6990.0,0.512,4.0,1.0,0.553,0.339,0.094,0.014,0.0,0.512,0.633,0.373,0.375,0.0,0.0,0.651,0.172,109.0,0.0,0.0,0.0,0.0,0.0
245,freeljo01,151.0,9.0,12.1,1.4,3.0,0.459,0.0,0.0,0.0,1.4,3.0,0.461,0.459,0.4,0.5,0.728,1.3,2.2,3.4,0.4,0.2,0.4,0.5,1.7,3.2,freeljo01,151.0,1821.0,0.459,8.8,0.996,0.367,0.237,0.116,0.273,0.004,0.461,0.587,0.417,0.34,0.387,0.0,0.703,0.062,25.0,0.0,0.0,0.0,0.0,0.0
246,dorsejo01,130.0,26.0,11.4,1.1,2.0,0.534,0.0,0.0,0.0,1.1,2.0,0.536,0.534,0.5,1.2,0.375,1.5,2.4,3.9,0.4,0.5,0.3,0.7,2.0,2.6,dorsejo01,130.0,1488.0,0.534,2.0,0.996,0.816,0.173,0.004,0.004,0.004,0.536,0.585,0.326,0.0,0.0,0.0,0.669,0.222,50.0,0.0,0.0,0.0,1.0,0.0
