X1,X2,labels,Player,Status,Player_ID,ORtg,DRtg,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DPM,BPM,VORP
0.296201474,-1.166076113,3-and-D Wings,Jaylen Brown,Active,brownja02,100,110,9.6,0.514,0.271,0.337,3.8,14.8,9.3,6.1,1.3,1.3,11.2,18,0,0.7,0.7,0.042,-3.8,-1.2,-5,-0.6
2.767431355,1.256763372,Defensive Centers,Jeff Adrien,Inactive,adrieje01,109,108,15,0.518,0.004,0.517,11.5,23.9,17.5,7.5,1.2,2.9,11.7,16.3,2.5,1.9,4.4,0.098,-2.4,-0.1,-2.5,-0.3
3.104903013,0.567305601,Defensive Centers,Jeff Ayres,Inactive,pendeje02,111,102,12.4,0.591,0.01,0.283,9.9,21,15.5,6.3,0.8,2.1,18.4,14.1,2.8,3.6,6.3,0.131,-2.3,0.9,-1.4,0.4
-0.103806348,-1.202888816,3-and-D Wings,Jeff Green,Active,greenje02,103,108,13.1,0.527,0.264,0.288,3.6,13.7,8.6,8.5,1.3,1.4,11.2,20.9,12.3,20.2,32.6,0.072,-0.9,-0.4,-1.3,4.1
-4.059958418,1.839393829,Floor Generals,Jeff Teague,Active,teaguje01,107,106,17.3,0.548,0.235,0.325,1.4,8.6,5,33.2,2.3,1,16.5,23.3,21.7,17,38.7,0.121,0.9,-0.8,0.1,8.1
2.80150463,1.143032659,Defensive Centers,Jeff Withey,Active,witheje01,118,103,16.8,0.581,0.01,0.513,9.7,18.9,14.3,4.9,1.4,6.4,12.1,14.1,3.3,2.7,6,0.156,-1.8,2.5,0.7,1.2
-0.811744804,-1.778437546,3-and-D Wings,Jeffery Taylor,Inactive,tayloje03,99,111,8.9,0.495,0.352,0.261,3.5,8.3,5.8,6.9,1.5,0.7,10.1,16.2,0.3,1,1.3,0.024,-2.1,-1.8,-3.9,-1.2
0.542469689,-1.042153204,Versatile Forwards,Jerami Grant,Active,grantje01,99,107,10.9,0.506,0.318,0.524,3.9,13.1,8.4,8.4,1.3,4.4,13.2,16.1,0.6,4.5,5.1,0.052,-3.2,1.2,-2.1,-0.1
2.152321748,0.207391169,Offensive Centers,Jeremy Evans,Inactive,evansje01,122,107,17.4,0.599,0.041,0.33,10.3,18.1,14.1,6.6,1.8,3.7,10.3,14.2,5.5,2.7,8.2,0.15,-0.1,1.2,1.1,2
-0.507187905,-0.637060457,3-and-D Wings,Jeremy Lamb,Active,lambje01,106,105,14.7,0.525,0.381,0.176,2.7,16.2,9.5,11.1,1.6,1.5,8.2,21.5,3.9,5.2,9.2,0.105,-0.6,-0.9,-1.5,0.6
-2.887136398,0.924188459,Combo Guards,Jeremy Lin,Active,linje01,105,107,15.3,0.545,0.288,0.383,1.8,9.8,5.8,26.8,2.2,1.2,18,21.8,10.7,9.3,20,0.094,0.3,-0.4,-0.1,4.8
-2.864882333,0.300092433,Scoring Wings,Jerian Grant,Active,grantje02,100,109,11.2,0.499,0.314,0.298,1.8,9.7,5.8,18.9,2.1,0.6,15.2,18,0.4,1.7,2.1,0.05,-1.8,-1,-2.8,-0.4
2.941662538,1.735931407,Defensive Centers,Jerome Jordan,Inactive,jordaje01,121,106,17.1,0.597,0,0.425,15.2,15.2,15.2,5.5,0.9,3.4,13.7,16.2,1.2,0.5,1.7,0.168,-0.1,0.1,0,0.2
-2.594606983,0.536545519,Scoring Wings,Jerryd Bayless,Active,bayleje01,104,108,12.8,0.526,0.309,0.303,1.6,10.2,5.9,22.1,1.6,0.5,15.2,20.7,8.8,8.8,17.6,0.078,-0.3,-1.5,-1.7,0.7
-2.698904836,0.00661221,Scoring Wings,Jimmer Fredette,Inactive,fredeji01,102,113,12.6,0.525,0.404,0.174,1.8,6.7,4.2,16.8,1.5,0.3,13.9,22,2.2,0.2,2.4,0.037,-0.3,-3.8,-4,-1.6
-0.980865575,-0.997120275,Shooting Wings,Jimmy Butler,Active,butleji01,118,104,18.9,0.566,0.228,0.505,4.9,11.4,8.2,15.2,2.3,1,9.3,20.6,29,15.7,44.7,0.18,2.7,1,3.7,17
2.441408007,1.929983571,Defensive Centers,Joakim Noah,Active,noahjo01,112,100,17.6,0.539,0.003,0.428,13.1,23.1,18.2,16,1.5,3.5,17.2,15.8,26.7,32.8,59.5,0.16,0.2,4,4.2,27.8
-0.969604546,-2.042952021,3-and-D Wings,Jodie Meeks,Active,meeksjo01,111,109,12.9,0.567,0.522,0.248,1.3,8.7,5,7.3,1.8,0.2,8.6,17.6,13.8,7.9,21.8,0.098,0.9,-1.3,-0.3,4.5
-0.324331246,-1.255972716,3-and-D Wings,Joe Harris,Active,harrijo01,101,113,8.1,0.554,0.633,0.136,1.5,11,6.3,7.7,1.1,0.4,13.9,15.8,0.2,0.6,0.8,0.025,-1.6,-1.9,-3.5,-0.6
-2.240315582,-1.069077653,Shooting Wings,Joe Ingles,Active,inglejo01,107,105,10.9,0.573,0.631,0.113,1.5,12,6.8,15.3,2.4,0.4,18.8,13.3,2.9,5.3,8.2,0.094,-0.1,0.9,0.7,2.9
-2.004695507,0.062183372,Scoring Wings,Joe Johnson,Active,johnsjo02,107,110,15.7,0.531,0.297,0.198,2.8,10.2,6.5,19.9,1.3,0.4,11.3,22.7,56.2,24.4,80.6,0.091,1.8,-1.3,0.5,26.6
-3.759732836,0.954690813,Combo Guards,Joe Young,Active,youngjo01,89,106,10.3,0.429,0.294,0.162,1.5,12.3,7,25,1.9,0,12.8,25.3,-0.7,0.6,-0.1,-0.013,-3.6,-2.1,-5.7,-0.5
2.348205775,0.833325147,Offensive Centers,Joel Anthony,Active,anthojo01,112,103,9.7,0.557,0,0.52,9.7,12.9,11.3,2,1,6.1,19.2,7.8,5.1,10.1,15.2,0.104,-3,3.2,0.1,3.8
3.041166657,1.355230757,Defensive Centers,Joel Freeland,Inactive,freeljo01,105,105,11.1,0.486,0.004,0.178,11.5,19.6,15.6,5.2,0.9,2.2,13.1,13.9,1.2,2,3.2,0.084,-3.1,0.6,-2.5,-0.2
3.107802827,0.897201428,Defensive Centers,Joey Dorsey,Inactive,dorsejo01,103,103,12.1,0.511,0.004,0.602,15,24.3,19.6,5.4,2.3,2.3,20.4,12.5,0.7,2.2,2.9,0.092,-3,1.6,-1.3,0.3
2.184575566,0.319378567,Offensive Centers,Joffrey Lauvergne,Active,lauvejo01,107,109,14,0.54,0.206,0.217,8.2,21.5,14.8,9.4,0.9,1.2,12.8,18.9,2,1.8,3.7,0.088,-1.7,-1,-2.8,-0.4
3.240245952,1.364023002,Defensive Centers,John Henson,Active,hensojo01,106,104,17.5,0.549,0.003,0.342,10.8,19.8,15.3,8.8,1.2,6.6,14.4,19.3,5.6,7.5,13.1,0.108,-1.8,2.3,0.5,3.6
-0.796417825,-0.938504955,Shooting Wings,John Jenkins,Active,jenkijo01,106,109,12,0.563,0.435,0.198,1.9,11.1,6.5,9.9,0.9,0.5,11.6,18.2,1.6,1.2,2.7,0.071,-1.3,-2.2,-3.6,-0.7
-3.733501755,0.583760221,Combo Guards,John Lucas III,Active,lucasjo02,101,108,11.8,0.467,0.4,0.084,2.2,7.1,4.6,20.9,1.6,0.1,9.4,21.3,1.3,2.1,3.4,0.055,-0.6,-2.8,-3.4,-1
-1.936494348,-0.564066969,Scoring Wings,John Salmons,Inactive,salmojo01,105,109,12.1,0.529,0.285,0.278,2.1,10.7,6.4,14.9,1.7,0.8,13.1,17.2,16.9,17,33.9,0.069,-0.6,-0.4,-1,5.8
-4.138667401,2.194599112,Floor Generals,John Wall,Active,walljo01,104,105,19.3,0.516,0.167,0.342,1.8,12.3,7,42.2,2.4,1.4,17.5,27,17.7,20.1,37.8,0.106,1.9,0.5,2.4,19
1.771069596,-0.41376829,Versatile Forwards,Johnny O'Bryant,Active,obryajo01,90,110,6.6,0.426,0.012,0.206,8.7,13.8,11.3,5.9,0.9,0.9,13.6,15.3,-0.9,0.8,-0.1,-0.005,-5.1,-1.7,-6.8,-1.5
1.932040783,-0.411520444,Offensive Centers,Jon Leuer,Active,leuerjo01,110,106,15.2,0.549,0.193,0.198,6.6,21,13.7,8.5,1.2,1.5,10.3,18.6,6.2,5.7,11.8,0.116,-0.9,0.1,-0.8,1.5
1.56143583,-0.490096978,Versatile Forwards,Jonas Jerebko,Active,jerebjo01,110,108,13.3,0.546,0.296,0.251,8,17.5,12.6,6.5,1.6,1.1,11.8,15.9,10.6,7.8,18.4,0.102,-0.5,-0.4,-0.9,2.4
3.693895184,1.37795264,Defensive Centers,Jonas Valanciunas,Active,valanjo01,117,105,18.7,0.603,0.001,0.398,11.8,25.5,18.6,4.2,0.7,3.3,13.5,19,19.5,11.3,30.8,0.166,-0.6,0,-0.6,3.2
-0.82561112,-0.835160658,Shooting Wings,Jonathon Simmons,Active,simmojo02,103,103,11.3,0.551,0.212,0.363,2,11.7,7,11.7,1.7,1.1,15,18.3,0.9,2.8,3.6,0.099,-1.8,0.8,-1,0.4
-1.938495921,-0.18214698,Scoring Wings,Jordan Clarkson,Active,clarkjo01,103,113,14.7,0.522,0.275,0.197,3.5,9.7,6.5,16.1,1.9,0.4,11.6,22.9,3.9,1.5,5.4,0.046,0.5,-1.9,-1.5,0.8
-3.093084399,0.514135308,Combo Guards,Jordan Farmar,Active,farmajo01,103,109,13.3,0.528,0.452,0.151,1.9,9.2,5.5,23.6,2,0.4,15.9,20,5.9,8,13.9,0.068,0.3,-1.6,-1.4,1.6
-0.132993825,-0.965994432,3-and-D Wings,Jordan Hamilton,Inactive,hamiljo02,102,107,13.4,0.503,0.458,0.123,4.8,17.8,11.4,9.5,1.7,1.2,10.3,20.4,1,2,3,0.069,-0.6,-0.8,-1.5,0.3
2.968159204,0.875130391,Defensive Centers,Jordan Hill,Active,hilljo01,107,107,16.3,0.529,0.008,0.27,12.5,21.9,17.2,7,1,2.6,12.2,20.1,8.7,7.7,16.4,0.103,-1.8,-0.2,-2,0.1
-1.957203773,-0.261282147,Scoring Wings,Jordan McRae,Active,mcraejo01,102,111,11.2,0.509,0.32,0.272,1.9,9.4,5.7,11.9,0.9,1,10.2,21.6,0.2,0.4,0.6,0.05,-2.7,-2.7,-5.4,-0.5
-1.717107154,0.868342566,Scoring Wings,Jorge Gutierrez,Inactive,gutiejo01,106,107,10.9,0.562,0.16,0.34,1.9,11,6.5,22.2,2,0.2,20.8,14.7,0.4,0.4,0.8,0.082,-2.3,-1,-3.3,-0.2
-4.412553234,2.546240588,Floor Generals,Jose Calderon,Active,caldejo01,117,112,16.3,0.574,0.342,0.166,1.4,9.1,5.3,35,1.6,0.2,16.1,16.3,45.8,9.9,55.7,0.122,2.1,-2.3,-0.1,10.2
0.646482098,0.632915657,Versatile Forwards,Josh McRoberts,Active,mcrobjo01,110,106,13.2,0.539,0.292,0.222,6.4,16.5,11.4,16.8,1.4,1.8,15,13.9,9.1,9.3,18.4,0.107,-0.4,1.3,1,6.2
-1.671641939,-0.758162874,Shooting Wings,Josh Richardson,Active,richajo01,104,107,10.6,0.524,0.445,0.167,2,9.2,5.6,11.3,1.6,1.5,11,15.9,1.1,2.1,3.1,0.076,-0.6,0.2,-0.3,0.8
1.486867499,0.049766649,Versatile Forwards,Josh Smith,Inactive,smithjo03,100,103,17.4,0.504,0.14,0.333,6.8,20,13.3,16.5,2,4.5,14.6,23.7,8.8,42.3,51,0.085,-0.8,2.9,2.1,30
-3.545322816,1.58285008,Combo Guards,Jrue Holiday,Active,holidjr01,102,107,16.3,0.516,0.235,0.185,2.8,9.8,6.2,31.8,2.4,0.9,16.4,23.4,10.1,15.2,25.3,0.078,1.2,-0.2,0.9,11.4
0.901706309,-1.14190881,Versatile Forwards,Juan Hernangomez,Active,hernaju01,122,112,13.8,0.585,0.473,0.364,6.6,18.6,12.6,5.3,1.6,1.8,8.6,13.4,0.9,0.3,1.2,0.114,0.2,-0.9,-0.7,0.2
2.108658158,0.65527494,Offensive Centers,Julius Randle,Active,randlju01,100,109,14.5,0.503,0.044,0.341,7.4,29.2,17.9,14.4,1.2,1.1,14.9,21.4,0.6,2.9,3.6,0.046,-2.8,0.3,-2.5,-0.5
0.229187099,-1.434770708,3-and-D Wings,Justin Anderson,Active,anderju01,102,106,13.7,0.522,0.455,0.317,4.7,19.2,11.8,7.2,1.8,2.6,11.1,19.9,0.4,1.7,2.2,0.077,-2.1,0.5,-1.6,0.2
1.467185282,-0.356088849,Versatile Forwards,Justin Hamilton,Active,hamilju01,110,110,13.7,0.547,0.386,0.174,7.8,15,11.4,7,1.6,3.1,10.9,15,1.8,1.3,3.1,0.084,-0.8,0.5,-0.3,0.7
-1.059386726,-1.325167743,Shooting Wings,Justin Holiday,Active,holidju01,100,107,11.1,0.51,0.486,0.183,1.8,11.7,6.8,9.9,2.3,1.6,11.8,17.2,0.4,2.9,3.4,0.06,-1.7,-0.1,-1.8,0.1
-0.370065787,-1.180141404,3-and-D Wings,Justise Winslow,Active,winslju01,94,105,8.3,0.459,0.219,0.238,4.2,15.1,9.8,9.2,1.7,0.9,14.4,14.1,-1.1,3.4,2.3,0.039,-2.6,1.5,-1.1,0.6
3.418821109,1.168933617,Defensive Centers,Jusuf Nurkic,Active,nurkiju01,96,104,15.3,0.49,0.005,0.37,12.2,24.6,18.2,9.8,2.1,4.7,17.4,22.7,-0.9,3.5,2.6,0.05,-3.5,2.3,-1.2,0.5
0.189770056,-0.42962846,Versatile Forwards,K.J. McDaniels,Active,mcdankj01,94,106,10.6,0.505,0.352,0.301,5.1,11.6,8.2,8.2,1.6,3.8,16.9,18.9,-0.8,1.8,1.1,0.028,-3.7,0.5,-3.2,-0.6
3.780451206,0.624897773,Defensive Centers,Karl-Anthony Towns,Active,townska01,114,107,23.4,0.592,0.13,0.268,10.5,27.4,18.9,12.6,1,3.9,12.1,26,11.2,5,16.2,0.165,2.5,1,3.5,6.5
-0.156778209,-1.340487144,3-and-D Wings,Kawhi Leonard,Active,leonaka01,118,98,21.7,0.599,0.275,0.297,5,18,11.7,11.5,3,1.7,9.1,21.8,28.9,22.7,51.6,0.217,3.5,2.7,6.2,23.5
1.541388182,-0.202065138,Versatile Forwards,Kelly Olynyk,Active,olynyke01,109,105,15.8,0.566,0.333,0.242,7.2,17.8,12.4,12.8,1.7,1.8,13.7,20.5,6.8,6.7,13.5,0.123,0.6,0.6,1.2,4.3
0.04378047,-1.389231476,3-and-D Wings,Kelly Oubre,Active,oubreke01,100,107,8.6,0.513,0.426,0.225,4.1,15.8,9.9,3.6,1.7,0.8,10.8,15.4,0.1,1.9,2,0.055,-2.7,-0.8,-3.6,-0.7
-3.344316849,0.519359371,Combo Guards,Kemba Walker,Active,walkeke02,106,107,18.5,0.519,0.315,0.295,2,11,6.4,28.8,2.1,0.9,10.8,26.2,17.3,13.1,30.4,0.103,2.8,-0.7,2.1,14.8
-5.238040303,2.83275874,Floor Generals,Kendall Marshall,Inactive,marshke01,97,112,10.7,0.489,0.439,0.091,0.8,8.2,4.5,37.1,1.7,0.2,25.8,15.8,-0.2,1.2,1,0.015,-2.5,-3.1,-5.6,-2.8
3.13215433,1.191084122,Defensive Centers,Kendrick Perkins,Inactive,perkike01,99,102,10.7,0.552,0.004,0.42,9.3,21.4,15.6,7.1,0.8,4.1,24.4,13.5,0.8,27.1,27.9,0.078,-3.2,2.8,-0.4,7
3.139496557,0.34401776,Defensive Centers,Kenneth Faried,Active,farieke01,115,105,19.7,0.575,0.005,0.406,13.6,22.9,18.2,6.6,1.5,2.7,12,19.6,22.1,11.7,33.8,0.157,0.7,0.8,1.5,9.1
-1.171076216,-1.141840838,Shooting Wings,Kent Bazemore,Active,bazemke01,96,103,11.6,0.518,0.386,0.256,1.8,14.5,8.3,12.7,2.3,1.7,14.9,19.7,-1.7,8.9,7.2,0.057,-2.2,1,-1.2,1.3
-1.338349992,-1.916055418,Shooting Wings,Kentavious Caldwell-Pope,Active,caldwke01,105,108,11.8,0.512,0.426,0.189,2.4,8.8,5.5,7.9,2,0.5,8.1,18.1,6.5,7.2,13.8,0.075,0.2,-0.2,0.1,4.5
1.559530482,-0.423733032,Versatile Forwards,Kenyon Martin,Inactive,martike01,101,101,15,0.513,0.035,0.299,6.5,19.1,12.8,10.6,2,2.8,12.7,20.2,11.9,36.1,48,0.1,-1.5,2.1,0.7,15.5
0.288728995,-1.035652151,3-and-D Wings,Kevin Durant,Active,duranke01,117,105,25.2,0.608,0.25,0.422,2.5,18.4,10.8,18.3,1.6,2.1,12.4,30.3,84.6,34.5,119.2,0.219,4.7,0.3,5.1,46.7
2.35922305,0.663021133,Offensive Centers,Kevin Garnett,Inactive,garneke01,110,99,22.7,0.546,0.03,0.293,7.6,26,17,19.3,1.9,3,11.8,24.7,99.9,91.5,191.4,0.182,2.1,3.3,5.4,94
2.868167401,-0.088079604,Offensive Centers,Kevin Love,Active,loveke01,116,105,22,0.566,0.304,0.417,10.6,29.1,19.7,12.3,1.1,1.1,10.8,24.6,48.1,21.7,69.8,0.183,3,0.1,3.1,23.5
-0.927278433,-1.634175552,Shooting Wings,Kevin Martin,Inactive,martike02,115,111,17.7,0.585,0.338,0.465,2.1,10,6.1,10.6,1.5,0.3,10.2,24.4,49.3,12,61.3,0.137,2.4,-2.4,0.1,11.3
2.695646085,1.433119567,Defensive Centers,Kevin Seraphin,Active,serapke01,96,105,12,0.507,0.003,0.148,8.8,16.7,12.8,6.5,0.7,3.7,15.4,20.4,-1.5,7.2,5.7,0.043,-4.1,0.2,-3.9,-3
2.718124453,0.593336543,Offensive Centers,Kevon Looney,Active,looneke01,126,103,14.6,0.609,0.104,0.333,11.2,19.4,15.6,7.6,1.5,3,11.3,12.7,0.9,0.7,1.6,0.181,-0.5,1.4,0.9,0.3
2.718124453,0.593336543,Offensive Centers,Kevon Looney,Inactive,looneke01,126,103,14.6,0.609,0.104,0.333,11.2,19.4,15.6,7.6,1.5,3,11.3,12.7,0.9,0.7,1.6,0.181,-0.5,1.4,0.9,0.3
2.718124453,0.593336543,Offensive Centers,Kevon Looney,Active,looneke01,126,103,14.6,0.609,0.104,0.333,11.2,19.4,15.6,7.6,1.5,3,11.3,12.7,0.9,0.7,1.6,0.181,-0.5,1.4,0.9,0.3
2.718124453,0.593336543,Offensive Centers,Kevon Looney,Inactive,looneke01,126,103,14.6,0.609,0.104,0.333,11.2,19.4,15.6,7.6,1.5,3,11.3,12.7,0.9,0.7,1.6,0.181,-0.5,1.4,0.9,0.3
2.718124453,0.593336543,Offensive Centers,Kevon Looney,Active,looneke01,126,103,14.6,0.609,0.104,0.333,11.2,19.4,15.6,7.6,1.5,3,11.3,12.7,0.9,0.7,1.6,0.181,-0.5,1.4,0.9,0.3
2.718124453,0.593336543,Offensive Centers,Kevon Looney,Inactive,looneke01,126,103,14.6,0.609,0.104,0.333,11.2,19.4,15.6,7.6,1.5,3,11.3,12.7,0.9,0.7,1.6,0.181,-0.5,1.4,0.9,0.3
2.718124453,0.593336543,Offensive Centers,Kevon Looney,Active,looneke01,126,103,14.6,0.609,0.104,0.333,11.2,19.4,15.6,7.6,1.5,3,11.3,12.7,0.9,0.7,1.6,0.181,-0.5,1.4,0.9,0.3
2.718124453,0.593336543,Offensive Centers,Kevon Looney,Inactive,looneke01,126,103,14.6,0.609,0.104,0.333,11.2,19.4,15.6,7.6,1.5,3,11.3,12.7,0.9,0.7,1.6,0.181,-0.5,1.4,0.9,0.3
2.718124453,0.593336543,Offensive Centers,Kevon Looney,Active,looneke01,126,103,14.6,0.609,0.104,0.333,11.2,19.4,15.6,7.6,1.5,3,11.3,12.7,0.9,0.7,1.6,0.181,-0.5,1.4,0.9,0.3
2.718124453,0.593336543,Offensive Centers,Kevon Looney,Inactive,looneke01,126,103,14.6,0.609,0.104,0.333,11.2,19.4,15.6,7.6,1.5,3,11.3,12.7,0.9,0.7,1.6,0.181,-0.5,1.4,0.9,0.3
2.718124453,0.593336543,Offensive Centers,Kevon Looney,Active,looneke01,126,103,14.6,0.609,0.104,0.333,11.2,19.4,15.6,7.6,1.5,3,11.3,12.7,0.9,0.7,1.6,0.181,-0.5,1.4,0.9,0.3
2.718124453,0.593336543,Offensive Centers,Kevon Looney,Inactive,looneke01,126,103,14.6,0.609,0.104,0.333,11.2,19.4,15.6,7.6,1.5,3,11.3,12.7,0.9,0.7,1.6,0.181,-0.5,1.4,0.9,0.3
2.718124453,0.593336543,Offensive Centers,Kevon Looney,Active,looneke01,126,103,14.6,0.609,0.104,0.333,11.2,19.4,15.6,7.6,1.5,3,11.3,12.7,0.9,0.7,1.6,0.181,-0.5,1.4,0.9,0.3
2.718124453,0.593336543,Offensive Centers,Kevon Looney,Inactive,looneke01,126,103,14.6,0.609,0.104,0.333,11.2,19.4,15.6,7.6,1.5,3,11.3,12.7,0.9,0.7,1.6,0.181,-0.5,1.4,0.9,0.3
2.718124453,0.593336543,Offensive Centers,Kevon Looney,Active,looneke01,126,103,14.6,0.609,0.104,0.333,11.2,19.4,15.6,7.6,1.5,3,11.3,12.7,0.9,0.7,1.6,0.181,-0.5,1.4,0.9,0.3
2.718124453,0.593336543,Offensive Centers,Kevon Looney,Inactive,looneke01,126,103,14.6,0.609,0.104,0.333,11.2,19.4,15.6,7.6,1.5,3,11.3,12.7,0.9,0.7,1.6,0.181,-0.5,1.4,0.9,0.3
2.718124453,0.593336543,Offensive Centers,Kevon Looney,Active,looneke01,126,103,14.6,0.609,0.104,0.333,11.2,19.4,15.6,7.6,1.5,3,11.3,12.7,0.9,0.7,1.6,0.181,-0.5,1.4,0.9,0.3
2.718124453,0.593336543,Offensive Centers,Kevon Looney,Inactive,looneke01,126,103,14.6,0.609,0.104,0.333,11.2,19.4,15.6,7.6,1.5,3,11.3,12.7,0.9,0.7,1.6,0.181,-0.5,1.4,0.9,0.3
2.718124453,0.593336543,Offensive Centers,Kevon Looney,Active,looneke01,126,103,14.6,0.609,0.104,0.333,11.2,19.4,15.6,7.6,1.5,3,11.3,12.7,0.9,0.7,1.6,0.181,-0.5,1.4,0.9,0.3
2.718124453,0.593336543,Offensive Centers,Kevon Looney,Inactive,looneke01,126,103,14.6,0.609,0.104,0.333,11.2,19.4,15.6,7.6,1.5,3,11.3,12.7,0.9,0.7,1.6,0.181,-0.5,1.4,0.9,0.3
2.718124453,0.593336543,Offensive Centers,Kevon Looney,Active,looneke01,126,103,14.6,0.609,0.104,0.333,11.2,19.4,15.6,7.6,1.5,3,11.3,12.7,0.9,0.7,1.6,0.181,-0.5,1.4,0.9,0.3
2.718124453,0.593336543,Offensive Centers,Kevon Looney,Inactive,looneke01,126,103,14.6,0.609,0.104,0.333,11.2,19.4,15.6,7.6,1.5,3,11.3,12.7,0.9,0.7,1.6,0.181,-0.5,1.4,0.9,0.3
2.718124453,0.593336543,Offensive Centers,Kevon Looney,Active,looneke01,126,103,14.6,0.609,0.104,0.333,11.2,19.4,15.6,7.6,1.5,3,11.3,12.7,0.9,0.7,1.6,0.181,-0.5,1.4,0.9,0.3
2.718124453,0.593336543,Offensive Centers,Kevon Looney,Inactive,looneke01,126,103,14.6,0.609,0.104,0.333,11.2,19.4,15.6,7.6,1.5,3,11.3,12.7,0.9,0.7,1.6,0.181,-0.5,1.4,0.9,0.3
2.718124453,0.593336543,Offensive Centers,Kevon Looney,Active,looneke01,126,103,14.6,0.609,0.104,0.333,11.2,19.4,15.6,7.6,1.5,3,11.3,12.7,0.9,0.7,1.6,0.181,-0.5,1.4,0.9,0.3
2.718124453,0.593336543,Offensive Centers,Kevon Looney,Inactive,looneke01,126,103,14.6,0.609,0.104,0.333,11.2,19.4,15.6,7.6,1.5,3,11.3,12.7,0.9,0.7,1.6,0.181,-0.5,1.4,0.9,0.3
2.718124453,0.593336543,Offensive Centers,Kevon Looney,Active,looneke01,126,103,14.6,0.609,0.104,0.333,11.2,19.4,15.6,7.6,1.5,3,11.3,12.7,0.9,0.7,1.6,0.181,-0.5,1.4,0.9,0.3
2.718124453,0.593336543,Offensive Centers,Kevon Looney,Inactive,looneke01,126,103,14.6,0.609,0.104,0.333,11.2,19.4,15.6,7.6,1.5,3,11.3,12.7,0.9,0.7,1.6,0.181,-0.5,1.4,0.9,0.3
2.718124453,0.593336543,Offensive Centers,Kevon Looney,Active,looneke01,126,103,14.6,0.609,0.104,0.333,11.2,19.4,15.6,7.6,1.5,3,11.3,12.7,0.9,0.7,1.6,0.181,-0.5,1.4,0.9,0.3
2.718124453,0.593336543,Offensive Centers,Kevon Looney,Inactive,looneke01,126,103,14.6,0.609,0.104,0.333,11.2,19.4,15.6,7.6,1.5,3,11.3,12.7,0.9,0.7,1.6,0.181,-0.5,1.4,0.9,0.3
2.718124453,0.593336543,Offensive Centers,Kevon Looney,Active,looneke01,126,103,14.6,0.609,0.104,0.333,11.2,19.4,15.6,7.6,1.5,3,11.3,12.7,0.9,0.7,1.6,0.181,-0.5,1.4,0.9,0.3
2.718124453,0.593336543,Offensive Centers,Kevon Looney,Inactive,looneke01,126,103,14.6,0.609,0.104,0.333,11.2,19.4,15.6,7.6,1.5,3,11.3,12.7,0.9,0.7,1.6,0.181,-0.5,1.4,0.9,0.3
2.718124453,0.593336543,Offensive Centers,Kevon Looney,Active,looneke01,126,103,14.6,0.609,0.104,0.333,11.2,19.4,15.6,7.6,1.5,3,11.3,12.7,0.9,0.7,1.6,0.181,-0.5,1.4,0.9,0.3
2.718124453,0.593336543,Offensive Centers,Kevon Looney,Inactive,looneke01,126,103,14.6,0.609,0.104,0.333,11.2,19.4,15.6,7.6,1.5,3,11.3,12.7,0.9,0.7,1.6,0.181,-0.5,1.4,0.9,0.3
2.718124453,0.593336543,Offensive Centers,Kevon Looney,Active,looneke01,126,103,14.6,0.609,0.104,0.333,11.2,19.4,15.6,7.6,1.5,3,11.3,12.7,0.9,0.7,1.6,0.181,-0.5,1.4,0.9,0.3
2.718124453,0.593336543,Offensive Centers,Kevon Looney,Inactive,looneke01,126,103,14.6,0.609,0.104,0.333,11.2,19.4,15.6,7.6,1.5,3,11.3,12.7,0.9,0.7,1.6,0.181,-0.5,1.4,0.9,0.3
2.718124453,0.593336543,Offensive Centers,Kevon Looney,Active,looneke01,126,103,14.6,0.609,0.104,0.333,11.2,19.4,15.6,7.6,1.5,3,11.3,12.7,0.9,0.7,1.6,0.181,-0.5,1.4,0.9,0.3
2.718124453,0.593336543,Offensive Centers,Kevon Looney,Inactive,looneke01,126,103,14.6,0.609,0.104,0.333,11.2,19.4,15.6,7.6,1.5,3,11.3,12.7,0.9,0.7,1.6,0.181,-0.5,1.4,0.9,0.3
2.718124453,0.593336543,Offensive Centers,Kevon Looney,Active,looneke01,126,103,14.6,0.609,0.104,0.333,11.2,19.4,15.6,7.6,1.5,3,11.3,12.7,0.9,0.7,1.6,0.181,-0.5,1.4,0.9,0.3
2.718124453,0.593336543,Offensive Centers,Kevon Looney,Inactive,looneke01,126,103,14.6,0.609,0.104,0.333,11.2,19.4,15.6,7.6,1.5,3,11.3,12.7,0.9,0.7,1.6,0.181,-0.5,1.4,0.9,0.3
2.718124453,0.593336543,Offensive Centers,Kevon Looney,Active,looneke01,126,103,14.6,0.609,0.104,0.333,11.2,19.4,15.6,7.6,1.5,3,11.3,12.7,0.9,0.7,1.6,0.181,-0.5,1.4,0.9,0.3
2.718124453,0.593336543,Offensive Centers,Kevon Looney,Inactive,looneke01,126,103,14.6,0.609,0.104,0.333,11.2,19.4,15.6,7.6,1.5,3,11.3,12.7,0.9,0.7,1.6,0.181,-0.5,1.4,0.9,0.3
2.718124453,0.593336543,Offensive Centers,Kevon Looney,Active,looneke01,126,103,14.6,0.609,0.104,0.333,11.2,19.4,15.6,7.6,1.5,3,11.3,12.7,0.9,0.7,1.6,0.181,-0.5,1.4,0.9,0.3
