,X1,X2,labels,Player
185,-0.586778020517,-0.931631256555,3,Justin Anderson
186,-1.66567167722,-1.2118107044,3,Justin Hamilton
187,0.489134443645,-1.6216686468,8,Justin Holiday
188,-1.99935111538,2.54403509422,7,Jusuf Nurkic
189,-0.634113794642,-1.02623874222,3,K.J. McDaniels
190,-3.09500923571,0.313317673177,4,Karl-Anthony Towns
191,0.534714147327,-0.079067061692,5,Kawhi Leonard
192,2.61428107815,0.998625903621,6,Kay Felder
193,-1.21327182363,-0.596800235274,3,Kelly Olynyk
194,0.00733795498417,-1.72205953288,8,Kelly Oubre
195,2.45910119007,1.11773526589,6,Kemba Walker
196,-3.27942008785,1.33180431116,1,Kenneth Faried
197,1.04192171853,-0.429073034163,0,Kent Bazemore
198,1.30911488159,-1.14123500644,0,Kentavious Caldwell-Pope
199,-1.00757195852,0.210012754401,5,Kevin Durant
200,-1.69535478668,-0.88314684848,4,Kevin Love
201,-2.43214859143,1.3476428421,7,Kevin Seraphin
202,-3.2129376649,0.160009426968,4,Kevon Looney
203,0.191482901874,-1.41810660838,8,Klay Thompson
204,-3.20547788961,1.06853915055,1,Kosta Koufos
205,2.12725123747,1.40614189593,6,Kris Dunn
206,-2.16317653087,-0.486527910977,4,Kris Humphries
207,-1.7294905907,-0.695887542224,4,Kristaps Porzingis
208,0.00107310439096,-0.803487250206,3,Kyle Anderson
209,-0.142788072848,-1.9748074675,8,Kyle Korver
210,2.24066122031,1.17190541997,6,Kyle Lowry
211,-3.8317098066,1.30482215241,1,Kyle O'Quinn
212,-0.0127733150051,-1.55157281169,8,Kyle Singler
213,2.75695516892,1.4201873686,2,Kyrie Irving
214,-1.50212020361,-0.381865646253,4,LaMarcus Aldridge
215,1.13436416592,-1.32538580883,0,Lance Thomas
216,1.50862028989,-1.38408926582,0,Langston Galloway
217,-2.03710875541,0.0954202598423,4,Larry Nance Jr.
218,-1.56403510085,1.12860635514,7,Lavoy Allen
219,1.30988967772,2.17844378605,2,LeBron James
220,1.98528346402,-0.126873340132,6,Leandro Barbosa
221,3.2106464261,0.0421826888875,6,Lou Williams
222,0.109118690249,-2.16633535481,8,Luc Mbah a Moute
223,-3.50596741941,0.342944022606,1,Lucas Nogueira
224,-1.10075459446,0.138274419693,5,Luis Scola
225,0.822705339847,-1.87570182533,8,Luke Babbitt
226,-0.015104431329,-1.39984544963,8,Luol Deng
227,0.772565533059,-1.05897566057,0,Malachi Richardson
228,2.21235214362,0.832094674248,6,Malcolm Brogdon
229,2.74613533495,1.1872513179,2,Malcolm Delaney
230,1.73699450702,-0.0866011987013,6,Manu Ginobili
231,-0.580740483382,0.534172165266,5,Marc Gasol
232,3.13964684535,2.12595296058,2,Marcelo Huertas
233,-3.41733476743,0.819271607109,1,Marcin Gortat
234,0.921573167049,-0.97405754938,0,Marco Belinelli
235,0.656113572016,-1.03551468078,0,Marcus Morris
236,1.78053142154,0.262446032695,6,Marcus Smart
237,0.74485712558,-0.574181566041,0,Marcus Thornton
238,0.599229434257,-0.734747246126,0,Mario Hezonja
239,-0.695753080794,-0.78236962947,3,Markieff Morris
240,-0.658208346802,-1.08345644569,3,Marquese Chriss
241,-2.08805205931,-0.652963736294,4,Marreese Speights
242,-0.884965794333,-1.76572471609,3,Marvin Williams
243,-2.21793493111,1.02566243853,7,Mason Plumlee
244,-0.603816778094,-0.418965276116,3,Matt Barnes
245,2.94218187708,1.81434664233,2,Matthew Dellavedova
246,-0.533777775122,-1.1224079615,3,Maurice Harkless
247,-0.986416881013,-1.48871955541,3,Meyers Leonard
248,-0.905918090099,0.0643150161614,5,Michael Beasley
249,0.141453830374,0.214122052804,5,Michael Carter-Williams
250,-1.81443934793,-0.553033982872,4,Michael Kidd-Gilchrist
251,2.74878315393,1.6085417263,2,Mike Conley
252,0.0569177475854,-1.79790021741,8,Mike Dunleavy
253,-1.446121263,-0.718627555448,3,Mike Muscala
254,-1.89923384529,1.64959939564,7,Miles Plumlee
255,0.348739240798,-0.899606434276,8,Mindaugas Kuzminskas
256,-0.297915310153,-1.6635117097,8,Mirza Teletovic
257,1.7247562386,0.577934750222,6,Monta Ellis
258,-1.70281428074,0.772870687763,7,Montrezl Harrell
259,-2.91874416091,-0.296333217927,4,Myles Turner
260,-0.3211041691,-0.753632598265,3,Nemanja Bjelica
261,-2.36832883805,0.336221385126,4,Nene Hilario
262,-2.17123042243,1.14654097563,7,Nerlens Noel
263,1.10306819956,-1.57739114211,0,Nick Young
264,0.814589542556,0.536446165831,5,Nicolas Batum
265,0.0416935460986,-0.748648739215,3,Nicolas Brussino
266,1.1160990163,-0.683331800088,0,Nik Stauskas
267,-2.61534972907,1.76944707769,7,Nikola Jokic
268,-1.02546918694,-1.52908080623,3,Nikola Mirotic
269,-2.57921529666,0.405984483997,4,Nikola Vucevic
270,-2.44648569099,0.233134731779,4,Noah Vonleh
271,1.36008397143,-0.706287043157,0,Norman Powell
272,-2.40487657458,0.750706529997,7,Omer Asik
273,-0.905215184189,-0.678301800509,3,Omri Casspi
274,-0.809784024103,-1.98875958965,3,Otto Porter
275,0.349146920941,-1.69087868625,8,P.J. Tucker
276,-1.70220053392,0.439684084166,4,Pascal Siakam
277,-0.189191039198,-0.850931048254,3,Pat Connaughton
278,0.882112657423,0.000291650674184,0,Patrick Beverley
279,0.758085724825,-1.27296655672,8,Patrick McCaw
280,0.106987735911,-1.56406747051,8,Patrick Patterson
281,2.12435887879,0.0176091387283,6,Patty Mills
282,-2.40220974424,0.00712167627499,4,Pau Gasol
283,0.850272434561,-0.196684762689,0,Paul George
284,-0.685868901119,-0.168834474952,5,Paul Millsap
285,0.0254439775539,-1.68624419068,8,Paul Zipser
286,2.44447800704,2.09547468742,2,Rajon Rondo
287,2.34867476384,1.01923733111,6,Ramon Sessions
288,2.01360144121,0.30084109506,6,Randy Foye
289,0.570679003417,-2.02319151069,8,Rashad Vaughn
290,1.8895341577,-0.210168772064,6,Raul Neto
291,1.50798312942,0.282394299697,6,Raymond Felton
292,3.2732322209,2.19434785614,2,Reggie Jackson
293,0.018720108087,-1.9888577636,8,Richard Jefferson
294,-2.83489426448,-0.162221542543,4,Richaun Holmes
295,3.26479844159,2.04376678452,2,Ricky Rubio
296,-0.709997517871,-1.44362625087,3,Robert Covington
297,-2.08247100282,0.554809913216,4,Robin Lopez
298,1.23186559982,-0.762513624848,0,Rodney Hood
299,0.488178941678,-1.57135629111,8,Rodney McGruder
300,2.31468542214,0.530566999251,6,Rodney Stuckey
301,1.81908356412,-0.519465222418,0,Ron Baker
302,-0.0484621496453,0.280800935391,5,Rondae Hollis-Jefferson
303,-2.73039168366,1.51732398107,7,Roy Hibbert
304,-0.0613346719606,0.116668777258,5,Rudy Gay
305,-4.78580403401,1.12218601515,1,Rudy Gobert
306,1.7180383394,2.83449750817,2,Russell Westbrook
307,0.178634334839,-1.31662849579,8,Ryan Anderson
308,-4.04628566102,1.66516013377,1,Salah Mejri
309,-1.16539138266,-1.07802865599,3,Sam Dekker
310,1.35546661034,-0.513786923567,0,Sasha Vujacic
311,0.992164887729,-0.175010359383,0,Sean Kilpatrick
312,2.50470702559,0.903410448846,6,Semaj Christon
313,-2.31515635334,-0.631386251408,4,Serge Ibaka
314,3.38553803365,2.25223591011,2,Sergio Rodriguez
315,2.06364030683,-0.215977283047,6,Seth Curry
316,-0.377582973086,-1.16060199174,3,Shabazz Muhammad
317,3.12010241335,0.41114648304,6,Shabazz Napier
318,1.09311795188,1.03929134903,6,Shaun Livingston
