Season,Player,Pos,Player_ID,url
Inactive,Kevin Martin,SG,martike02,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/m/martike02.html
Active,Kevin Seraphin,PF,serapke01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/s/serapke01.html
Active,Kevon Looney,C,looneke01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/l/looneke01.html
Inactive,Kevon Looney,PF,looneke01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/l/looneke01.html
Active,Khris Middleton,SG,middlkh01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/m/middlkh01.html
Inactive,Kirk Hinrich,PG,hinriki01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/h/hinriki01.html
Active,Klay Thompson,SG,thompkl01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/t/thompkl01.html
Inactive,Kobe Bryant,SG,bryanko01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/b/bryanko01.html
Active,Kosta Koufos,C,koufoko01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/k/koufoko01.html
Inactive,Kostas Papanikolaou,SF,papanko01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/p/papanko01.html
Active,Kris Dunn,PG,dunnkr01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/d/dunnkr01.html
Active,Kris Humphries,PF,humphkr01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/h/humphkr01.html
Active,Kristaps Porzingis,PF,porzikr01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/p/porzikr01.html
Active,Kyle Anderson,SG,anderky01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/a/anderky01.html
Active,Kyle Korver,SG,korveky01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/k/korveky01.html
Active,Kyle Lowry,PG,lowryky01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/l/lowryky01.html
Active,Kyle O'Quinn,PF,oquinky01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/o/oquinky01.html
Active,Kyle Singler,SF,singlky01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/s/singlky01.html
Active,Kyle Wiltjer,PF,wiltjky01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/w/wiltjky01.html
Active,Kyrie Irving,PG,irvinky01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/i/irvinky01.html
Active,Lamar Patterson,SG,pattela01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/p/pattela01.html
Active,LaMarcus Aldridge,PF,aldrila01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/a/aldrila01.html
Active,Lance Stephenson,SG,stephla01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/s/stephla01.html
Active,Lance Thomas,PF,thomala01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/t/thomala01.html
Inactive,Landry Fields,SF,fieldla01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/f/fieldla01.html
Active,Langston Galloway,PG,gallola01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/g/gallola01.html
Inactive,Larry Drew,PG,drewla02,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/d/drewla02.html
Active,Larry Nance Jr.,PF,nancela02,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/n/nancela02.html
Inactive,Larry Sanders,C,sandela01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/s/sandela01.html
Active,Lavoy Allen,PF,allenla01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/a/allenla01.html
Active,Leandro Barbosa,SG,barbole01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/b/barbole01.html
Active,LeBron James,SF,jamesle01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/j/jamesle01.html
Inactive,Lester Hudson,SG,hudsole01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/h/hudsole01.html
Inactive,Lorenzo Brown,PG,brownlo01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/b/brownlo01.html
Inactive,Lou Amundson,PF,amundlo01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/a/amundlo01.html
Active,Lou Williams,SG,willilo02,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/w/willilo02.html
Active,Luc Mbah a Moute,PF,mbahalu01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/m/mbahalu01.html
Active,Lucas Nogueira,C,noguelu01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/n/noguelu01.html
Inactive,Luigi Datome,SF,datomlu01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/d/datomlu01.html
Inactive,Luis Montero,SG,montelu01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/m/montelu01.html
Active,Luis Scola,PF,scolalu01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/s/scolalu01.html
Active,Luke Babbitt,SF,babbilu01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/b/babbilu01.html
Inactive,Luke Ridnour,PG,ridnolu01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/r/ridnolu01.html
Active,Luol Deng,SF,denglu01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/d/denglu01.html
Active,Malachi Richardson,SG,richama01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/r/richama01.html
Active,Malcolm Brogdon,SG,brogdma01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/b/brogdma01.html
Active,Malcolm Delaney,PG,delanma01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/d/delanma01.html
Inactive,Malcolm Lee,SG,leema01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/l/leema01.html
Inactive,Malcolm Thomas,PF,thomama01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/t/thomama01.html
Active,Malik Beasley,SG,beaslma01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/b/beaslma01.html
Active,Manu Ginobili,SG,ginobma01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/g/ginobma01.html
Active,Marc Gasol,C,gasolma01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/g/gasolma01.html
Active,Marcelo Huertas,PG,huertma01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/h/huertma01.html
Active,Marcin Gortat,C,gortama01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/g/gortama01.html
Active,Marco Belinelli,SG,belinma01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/b/belinma01.html
Active,Marcus Morris,PF,morrima03,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/m/morrima03.html
Active,Marcus Smart,PG,smartma01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/s/smartma01.html
Active,Marcus Thornton,SG,thornma01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/t/thornma01.html
Inactive,Mario Chalmers,PG,chalmma01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/c/chalmma01.html
Active,Mario Hezonja,SF,hezonma01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/h/hezonma01.html
Inactive,Markel Brown,SG,brownma02,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/b/brownma02.html
Active,Markieff Morris,PF,morrima02,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/m/morrima02.html
Active,Marquese Chriss,PF,chrisma01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/c/chrisma01.html
Active,Marreese Speights,C,speigma01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/s/speigma01.html
Active,Marshall Plumlee,C,plumlma02,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/p/plumlma02.html
Inactive,Martell Webster,SF,webstma02,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/w/webstma02.html
Active,Marvin Williams,PF,willima02,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/w/willima02.html
Active,Mason Plumlee,C,plumlma01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/p/plumlma01.html
Active,Matt Barnes,SF,barnema02,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/b/barnema02.html
Inactive,Matt Bonner,PF,bonnema01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/b/bonnema01.html
Active,Matthew Dellavedova,PG,dellama01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/d/dellama01.html
Active,Maurice Harkless,SF,harklma01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/h/harklma01.html
Active,Maurice Ndour,PF,ndourma01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/n/ndourma01.html
Active,Metta World Peace,SF,artesro01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/a/artesro01.html
Active,Meyers Leonard,PF,leoname01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/l/leoname01.html
Active,Michael Beasley,PF,beaslmi01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/b/beaslmi01.html
Active,Michael Carter-Williams,PG,cartemi01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/c/cartemi01.html
Active,Michael Gbinije,SG,gbinimi01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/g/gbinimi01.html
Active,Michael Kidd-Gilchrist,SF,kiddgmi01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/k/kiddgmi01.html
Active,Mike Conley,PG,conlemi01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/c/conlemi01.html
Active,Mike Dunleavy,SF,dunlemi02,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/d/dunlemi02.html
Active,Mike Miller,SF,millemi01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/m/millemi01.html
Active,Mike Muscala,C,muscami01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/m/muscami01.html
Active,Mike Scott,PF,scottmi01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/s/scottmi01.html
Active,Mike Tobey,C,tobeymi01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/t/tobeymi01.html
Active,Miles Plumlee,C,plumlmi01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/p/plumlmi01.html
Active,Mindaugas Kuzminskas,SF,kuzmimi01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/k/kuzmimi01.html
Inactive,Miroslav Raduljica,C,radulmi01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/r/radulmi01.html
Active,Mirza Teletovic,PF,teletmi01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/t/teletmi01.html
Inactive,Mitch McGary,PF,mcgarmi01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/m/mcgarmi01.html
Inactive,Mo Williams,PG,willima01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/w/willima01.html
Active,Monta Ellis,SG,ellismo01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/e/ellismo01.html
Active,Montrezl Harrell,PF,harremo01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/h/harremo01.html
Active,Myles Turner,C,turnemy01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/t/turnemy01.html
Inactive,Nate Robinson,PG,robinna01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/r/robinna01.html
Inactive,Nate Wolters,PG,woltena01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/w/woltena01.html
Inactive,Nazr Mohammed,C,mohamna01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/m/mohamna01.html
Active,Nemanja Bjelica,PF,bjeline01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/b/bjeline01.html
Active,Nene Hilario,C,hilarne01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/h/hilarne01.html
Active,Nerlens Noel,C,noelne01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/n/noelne01.html
Inactive,Nick Calathes,SG,calatni01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/c/calatni01.html
Active,Nick Collison,PF,collini01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/c/collini01.html
Inactive,Nick Johnson,SG,johnsni01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/j/johnsni01.html
Active,Nick Young,SG,youngni01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/y/youngni01.html
Active,Nicolas Batum,SG,batumni01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/b/batumni01.html
Active,Nicolas Brussino,SF,brussni01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/b/brussni01.html
Active,Nicolas Laprovittola,PG,laproni01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/l/laproni01.html
Active,Nik Stauskas,SG,stausni01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/s/stausni01.html
Active,Nikola Jokic,C,jokicni01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/j/jokicni01.html
Active,Nikola Mirotic,PF,mirotni01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/m/mirotni01.html
Inactive,Nikola Pekovic,C,pekovni01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/p/pekovni01.html
Active,Nikola Vucevic,C,vucevni01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/v/vucevni01.html
Active,Noah Vonleh,PF,vonleno01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/v/vonleno01.html
Active,Norman Powell,SG,powelno01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/p/powelno01.html
Inactive,Norris Cole,PG,coleno01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/c/coleno01.html
Inactive,O.J. Mayo,SG,mayooj01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/m/mayooj01.html
Inactive,Ognjen Kuzmic,C,kuzmiog01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/k/kuzmiog01.html
Active,Okaro White,PF,whiteok01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/w/whiteok01.html
Active,Omer Asik,C,asikom01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/a/asikom01.html
Active,Omri Casspi,SF,casspom01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/c/casspom01.html
Inactive,Orlando Johnson,SG,johnsor01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/j/johnsor01.html
Active,Otto Porter,SF,porteot01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/p/porteot01.html
Inactive,P.J. Hairston,SG,hairspj02,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/h/hairspj02.html
Active,P.J. Tucker,SF,tuckepj01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/t/tuckepj01.html
Inactive,Pablo Prigioni,PG,prigipa01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/p/prigipa01.html
Active,Pascal Siakam,PF,siakapa01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/s/siakapa01.html
Active,Pat Connaughton,SG,connapa01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/c/connapa01.html
Active,Patrick Beverley,SG,beverpa01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/b/beverpa01.html
Inactive,Patrick Christopher,SG,chrispa01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/c/chrispa01.html
Active,Patrick McCaw,SG,mccawpa01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/m/mccawpa01.html
Active,Patrick Patterson,PF,pattepa01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/p/pattepa01.html
Active,Patty Mills,PG,millspa02,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/m/millspa02.html
Active,Pau Gasol,C,gasolpa01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/g/gasolpa01.html
Active,Paul George,SF,georgpa01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/g/georgpa01.html
Active,Paul Millsap,PF,millspa01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/m/millspa01.html
Active,Paul Pierce,SF,piercpa01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/p/piercpa01.html
Active,Paul Zipser,SF,zipsepa01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/z/zipsepa01.html
Inactive,Pero Antic,C,anticpe01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/a/anticpe01.html
Inactive,Perry Jones,SF,jonespe01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/j/jonespe01.html
Inactive,Phil Pressey,PG,pressph01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/p/pressph01.html
Active,Pierre Jackson,PG,jackspi01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/j/jackspi01.html
Active,Quincy Acy,PF,acyqu01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/a/acyqu01.html
Inactive,Quincy Miller,PF,millequ01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/m/millequ01.html
Inactive,Quincy Pondexter,SF,pondequ01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/p/pondequ01.html
Active,R.J. Hunter,SG,hunterj01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/h/hunterj01.html
Active,Rajon Rondo,PG,rondora01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/r/rondora01.html
Active,Rakeem Christmas,PF,chrisra01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/c/chrisra01.html
Active,Ramon Sessions,PG,sessira01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/s/sessira01.html
Active,Randy Foye,SG,foyera01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/f/foyera01.html
Active,Rashad Vaughn,SG,vaughra01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/v/vaughra01.html
Inactive,Rasual Butler,SF,butlera01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/b/butlera01.html
Active,Raul Neto,PG,netora01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/n/netora01.html
Inactive,Ray McCallum,PG,mccalra01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/m/mccalra01.html
Active,Raymond Felton,PG,feltora01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/f/feltora01.html
Active,Reggie Bullock,SF,bullore01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/b/bullore01.html
Inactive,Reggie Evans,PF,evansre01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/e/evansre01.html
Active,Reggie Jackson,PG,jacksre01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/j/jacksre01.html
Active,Reggie Williams,SF,willire02,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/w/willire02.html
Active,Richard Jefferson,SF,jefferi01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/j/jefferi01.html
Active,Richaun Holmes,C,holmeri01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/h/holmeri01.html
Inactive,Ricky Ledo,SG,ledori01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/l/ledori01.html
Active,Ricky Rubio,PG,rubiori01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/r/rubiori01.html
Inactive,Robbie Hummel,SF,hummero01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/h/hummero01.html
Active,Robert Covington,SF,covinro01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/c/covinro01.html
Inactive,Robert Sacre,C,sacrero01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/s/sacrero01.html
Active,Robin Lopez,C,lopezro01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/l/lopezro01.html
Active,Rodney Hood,SG,hoodro01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/h/hoodro01.html
Active,Rodney McGruder,SG,mcgruro01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/m/mcgruro01.html
Active,Rodney Stuckey,PG,stuckro01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/s/stuckro01.html
Active,Ron Baker,SG,bakerro01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/b/bakerro01.html
Active,Rondae Hollis-Jefferson,SF,holliro01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/h/holliro01.html
Active,Ronnie Price,PG,pricero01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/p/pricero01.html
Inactive,Ronny Turiaf,C,turiaro01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/t/turiaro01.html
Active,Roy Hibbert,C,hibbero01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/h/hibbero01.html
Active,Rudy Gay,SF,gayru01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/g/gayru01.html
Active,Rudy Gobert,C,goberru01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/g/goberru01.html
Inactive,Russ Smith,PG,smithru01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/s/smithru01.html
Active,Russell Westbrook,PG,westbru01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/w/westbru01.html
Active,Ryan Anderson,PF,anderry01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/a/anderry01.html
Inactive,Ryan Hollins,C,holliry01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/h/holliry01.html
