,Unnamed: 0,X1,X2,labels,Player,Status,Player_ID,url,G,GS,MP_,FG_100,FGA_100,FG%_100,3P_100,3PA_100,3P%_100,2P_100,2PA_100,2P%_100,FT_100,FTA_100,FT%_100,ORB_100,DRB_100,TRB_100,AST_100,STL_100,BLK_100,TOV_100,PF_100,PTS_100,ORtg,DRtg,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DPM,BPM,VORP
74,,,,,,,aminual01,,496,279,11822,5.8,13.6,0.426,1.2,3.8,0.319,4.6,9.8,0.467,2.7,3.7,0.73,3.0,9.1,12.1,2.7,2.1,1.3,2.8,4.1,15.5,101,106,12.3,0.509,0.279,0.273,6.7,20.2,13.4,7.9,2.1,2.0,15.3,15.7,3.4,12.8,16.2,0.066,-1.7,1.4,-0.3,5.0
75,,,,,,,anderal01,,323,66,6751,6.5,16.0,0.404,2.5,7.4,0.343,3.9,8.6,0.456,3.1,3.8,0.817,1.2,4.3,5.5,2.9,1.4,0.2,2.2,4.6,18.6,103,110,10.3,0.525,0.462,0.237,2.6,9.7,6.1,8.8,1.4,0.4,11.2,17.6,3.7,3.6,7.3,0.052,-0.6,-1.5,-2.1,-0.2
76,,,,,,,burksal01,,280,42,6284,8.4,19.5,0.432,1.4,3.9,0.362,7.0,15.6,0.45,6.0,8.0,0.748,1.6,5.1,6.7,4.3,1.5,0.4,3.3,4.6,24.3,104,110,14.0,0.527,0.199,0.412,3.5,11.2,7.3,13.9,1.5,0.6,12.6,22.9,5.8,3.6,9.4,0.071,-0.4,-1.6,-2.0,0.1
77,,,,,,,abrinal01,,46,0,643,6.0,15.3,0.393,4.1,11.0,0.375,1.9,4.3,0.439,2.7,3.1,0.878,0.9,3.0,3.9,1.8,1.6,0.4,1.8,5.3,18.9,112,111,9.9,0.566,0.716,0.204,2.1,6.7,4.4,5.2,1.6,0.6,9.5,16.0,0.7,0.5,1.2,0.091,-0.6,-2.5,-3.1,-0.2
78,,,,,,,lenal01,,243,104,4762,6.5,14.0,0.463,0.0,0.1,0.214,6.5,13.9,0.465,3.8,5.2,0.719,4.8,10.6,15.4,1.7,1.0,2.6,3.3,7.0,16.8,101,106,12.9,0.513,0.01,0.373,10.4,24.2,17.2,5.3,1.0,4.2,16.7,17.1,1.4,5.5,6.8,0.069,-3.9,1.3,-2.6,-0.8
79,,,,,,,shvedal01,,182,25,3271,7.0,18.9,0.369,2.5,8.3,0.306,4.4,10.6,0.417,4.6,6.1,0.762,1.3,4.2,5.6,7.2,1.7,0.8,3.8,3.1,21.1,99,108,12.8,0.489,0.438,0.323,2.8,9.6,6.1,23.2,1.7,1.2,15.0,22.0,0.6,2.5,3.1,0.046,-0.4,-1.3,-1.7,0.2
80,,,,,,,ajincal01,,277,73,3671,8.4,16.8,0.5,0.2,0.6,0.293,8.2,16.2,0.507,3.3,4.2,0.799,4.6,10.5,15.1,1.9,1.3,2.5,3.3,8.8,20.3,104,106,14.8,0.545,0.034,0.249,10.0,23.5,16.6,6.1,1.3,3.8,15.2,19.4,2.7,4.3,6.9,0.091,-2.9,0.4,-2.5,-0.4
81,,,,,,,crabbal01,,204,24,4507,6.6,14.6,0.451,2.6,6.5,0.401,4.0,8.1,0.492,2.2,2.5,0.856,0.5,4.5,5.0,2.4,1.3,0.5,1.5,4.4,18.0,112,111,10.9,0.571,0.443,0.174,1.2,9.8,5.5,7.1,1.3,0.7,8.6,15.1,5.4,2.4,7.8,0.083,-0.2,-1.1,-1.2,0.9
82,,,,,,,geeal01,,417,213,9071,5.7,13.1,0.434,1.1,3.2,0.325,4.6,9.8,0.469,3.2,4.3,0.754,2.2,5.5,7.7,2.5,2.1,0.6,2.5,4.5,15.6,102,109,10.7,0.522,0.248,0.325,4.7,12.6,8.5,7.6,2.1,0.9,14.5,15.2,3.8,5.9,9.7,0.051,-1.6,0.2,-1.4,1.4
83,,,,,,,stoudam01,,846,696,26254,11.5,21.3,0.537,0.1,0.2,0.236,11.4,21.1,0.54,8.0,10.6,0.761,3.9,8.9,12.9,2.0,1.2,2.0,3.8,5.2,31.0,113,105,21.8,0.597,0.012,0.495,9.0,19.5,14.4,6.9,1.2,2.9,12.7,26.2,63.1,29.4,92.5,0.169,0.8,-0.2,0.5,16.8
84,,,,,,,johnsam01,,721,437,16119,7.3,12.8,0.574,0.2,0.7,0.333,7.1,12.1,0.589,2.5,3.7,0.674,4.9,8.3,13.3,2.7,1.4,2.4,2.6,7.2,17.4,117,105,16.0,0.604,0.058,0.29,10.9,18.6,14.8,8.4,1.4,3.7,15.2,14.9,28.8,19.7,48.5,0.145,0.3,2.2,2.6,18.5
85,,,,,,,varejan01,,627,209,15051,6.3,12.4,0.51,0.0,0.1,0.024,6.3,12.2,0.516,3.3,5.3,0.631,5.3,10.5,15.8,2.6,1.9,1.4,2.1,5.7,15.9,114,102,15.6,0.543,0.012,0.427,11.5,23.3,17.4,7.7,1.9,2.1,12.4,14.5,22.2,24.2,46.4,0.148,-0.8,2.3,1.5,13.3
86,,,,,,,drumman01,,361,311,10761,9.9,18.1,0.549,0.0,0.1,0.278,9.9,18.0,0.55,3.1,8.0,0.388,7.9,14.0,21.9,1.2,2.1,2.7,2.7,5.3,23.0,109,100,21.7,0.532,0.005,0.441,16.5,31.2,23.6,3.9,2.1,4.1,11.0,20.9,14.8,19.5,34.3,0.153,-0.9,1.5,0.6,7.2
87,,,,,,,iguodan01,,955,759,33248,6.9,14.9,0.463,1.4,4.1,0.335,5.5,10.8,0.511,4.1,5.8,0.715,1.4,6.4,7.8,6.7,2.4,0.7,3.1,2.8,19.3,110,105,16.0,0.553,0.275,0.386,3.2,14.1,8.7,20.0,2.4,1.0,14.9,18.0,44.9,41.5,86.4,0.125,1.4,1.6,3.0,42.0
88,,,,,,,millean02,,1304,939,40268,7.8,17.0,0.461,0.3,1.2,0.217,7.6,15.8,0.478,5.2,6.4,0.807,1.8,4.4,6.2,11.0,2.0,0.3,4.0,3.7,21.1,110,108,17.4,0.532,0.068,0.38,4.0,9.9,6.9,34.7,2.0,0.4,16.9,20.6,69.5,31.2,100.8,0.12,1.7,-0.6,1.1,31.7
89,,,,,,,roberan03,,235,209,5012,4.2,8.9,0.468,0.9,3.5,0.266,3.2,5.4,0.595,1.0,2.0,0.5,2.4,6.5,8.9,1.9,1.9,1.4,1.4,4.8,10.2,109,105,9.5,0.524,0.388,0.222,5.5,14.0,9.8,5.1,1.9,2.2,12.4,9.6,3.0,6.1,9.2,0.088,-1.5,1.8,0.3,2.9
90,,,,,,,bargnan01,,550,377,15806,9.7,22.1,0.439,2.1,5.9,0.354,7.6,16.2,0.47,4.6,5.5,0.824,1.8,6.6,8.4,2.2,0.7,1.6,2.8,4.4,26.0,103,111,14.4,0.531,0.265,0.251,3.9,15.0,9.5,7.1,0.7,2.4,10.3,24.0,9.8,9.1,18.9,0.057,-0.6,-1.6,-2.2,-0.9
91,,,,,,,kirilan01,,797,546,23916,7.0,14.7,0.474,0.8,2.6,0.31,6.2,12.1,0.51,6.1,8.1,0.754,3.1,6.5,9.6,4.8,2.4,3.2,3.4,3.6,20.9,112,103,18.7,0.571,0.179,0.554,7.1,14.9,11.0,14.7,2.4,5.0,15.5,18.6,40.7,34.7,75.4,0.151,1.5,3.5,5.0,42.4
92,,,,,,,bogutan01,,670,651,19511,7.8,14.6,0.534,0.0,0.1,0.12,7.8,14.5,0.536,2.2,3.9,0.556,4.5,11.3,15.8,4.0,1.1,2.8,3.1,5.6,17.8,107,102,16.4,0.545,0.005,0.27,9.9,25.2,17.5,12.3,1.1,4.3,16.0,17.0,19.0,30.9,49.9,0.123,-1.2,3.5,2.4,21.4
93,,,,,,,goudean01,,49,0,475,8.5,21.7,0.393,3.2,9.3,0.345,5.3,12.4,0.429,1.5,1.8,0.875,0.8,3.0,3.8,2.7,1.1,0.2,3.1,4.0,21.8,93,109,8.6,0.485,0.429,0.082,1.7,6.1,4.0,8.5,1.1,0.4,12.1,22.1,-0.2,0.2,0.0,0.003,-2.7,-3.8,-6.5,-0.5
94,,,,,,,harrian01,,53,15,1162,4.0,12.5,0.316,1.4,5.5,0.26,2.5,7.1,0.358,5.2,6.8,0.766,0.8,3.7,4.5,7.0,2.0,0.8,2.9,7.0,14.6,100,107,8.5,0.469,0.436,0.546,1.8,8.3,5.0,20.2,2.0,1.5,15.9,16.2,0.0,1.4,1.3,0.056,-2.5,0.4,-2.1,0.0
95,,,,,,,nichoan01,,275,36,3969,9.0,19.1,0.469,1.1,3.3,0.327,7.9,15.8,0.499,2.5,3.3,0.771,2.4,8.3,10.7,1.6,0.9,1.2,2.7,5.7,21.5,99,108,12.4,0.524,0.175,0.171,5.2,18.4,11.8,5.1,0.9,1.9,11.4,20.5,0.7,3.2,3.9,0.048,-3.4,-1.8,-5.2,-3.2
96,,,,,,,wiggian01,,220,220,7934,10.1,22.3,0.453,1.1,3.3,0.324,9.0,19.0,0.476,6.7,8.9,0.759,2.0,3.8,5.8,3.0,1.4,0.8,3.1,3.0,28.0,105,114,15.7,0.535,0.149,0.399,4.5,8.7,6.6,10.4,1.4,1.2,10.7,25.7,8.2,1.4,9.6,0.058,0.1,-2.3,-2.1,-0.3
97,,,,,,,bennean01,,151,4,1905,6.7,17.0,0.392,1.0,3.7,0.261,5.7,13.4,0.427,3.2,4.8,0.67,3.5,9.0,12.5,2.0,1.5,0.7,2.6,5.5,17.5,94,109,10.2,0.457,0.215,0.279,7.6,20.5,13.9,6.5,1.5,1.1,12.1,19.0,-0.9,1.4,0.5,0.012,-4.0,-1.6,-5.6,-1.7
98,,,,,,,davisan02,,314,309,10783,12.5,24.3,0.513,0.3,1.1,0.288,12.2,23.3,0.523,7.6,9.7,0.785,3.8,11.3,15.1,2.6,2.0,3.6,2.7,3.7,32.9,115,103,26.5,0.575,0.043,0.398,8.3,25.0,16.5,9.5,2.0,5.7,8.5,27.4,29.1,16.2,45.3,0.202,1.9,2.2,4.1,16.6
99,,,,,,,morroan01,,555,142,12193,8.1,18.1,0.447,3.3,8.0,0.417,4.7,10.1,0.471,2.5,2.8,0.878,1.3,3.8,5.0,2.0,1.3,0.3,1.6,3.7,21.9,114,113,13.2,0.568,0.442,0.156,2.8,8.4,5.6,6.4,1.3,0.5,7.6,18.2,19.1,3.7,22.8,0.09,1.0,-2.6,-1.5,1.4
100,,,,,,,tollian01,,501,76,9987,5.2,12.7,0.413,2.8,7.7,0.36,2.5,5.0,0.493,2.3,3.0,0.772,2.2,6.8,9.0,2.2,1.0,0.8,1.6,4.2,15.6,112,109,11.1,0.555,0.605,0.236,4.8,15.2,9.9,6.5,1.0,1.1,10.2,13.7,11.1,7.3,18.4,0.088,-0.2,-0.5,-0.7,3.4
101,,,,,,,goodwar01,,153,15,2212,7.4,17.7,0.419,0.9,4.0,0.23,6.5,13.8,0.473,5.3,7.6,0.698,1.8,5.0,6.8,4.1,1.4,0.8,4.3,4.1,21.1,95,110,11.1,0.5,0.224,0.429,3.9,11.3,7.5,13.1,1.5,1.2,16.9,22.2,-0.8,1.4,0.6,0.013,-3.2,-1.3,-4.5,-1.4
102,,,,,,,baynear01,,275,24,3827,7.4,14.6,0.509,0.0,0.1,0.143,7.4,14.5,0.511,4.0,4.9,0.815,5.1,9.4,14.5,1.9,0.7,1.4,2.9,7.1,18.9,111,104,14.4,0.563,0.006,0.338,11.2,20.8,16.0,5.7,0.7,2.2,14.6,17.3,5.3,5.1,10.4,0.131,-2.1,0.5,-1.6,0.4
103,,,,,,,afflaar01,,697,523,19820,7.4,16.5,0.451,2.1,5.5,0.385,5.3,11.1,0.483,3.5,4.2,0.823,0.9,4.5,5.4,3.5,0.9,0.3,2.1,3.7,20.4,109,111,12.2,0.557,0.331,0.255,1.9,10.0,6.0,10.8,0.9,0.5,10.4,18.0,23.6,9.4,33.0,0.08,0.4,-1.3,-1.0,5.2
104,,,,,,,dayeau01,,293,29,4132,7.3,18.3,0.402,2.4,6.9,0.351,4.9,11.3,0.433,2.6,3.3,0.778,1.9,8.0,9.9,2.7,1.5,1.5,2.6,6.2,19.7,99,107,11.6,0.5,0.379,0.182,4.0,18.6,11.1,8.3,1.5,2.3,11.8,19.3,0.6,3.9,4.5,0.053,-2.0,-0.6,-2.6,-0.6
105,,,,,,,riverau01,,328,69,7349,7.1,17.0,0.416,1.8,5.1,0.351,5.3,12.0,0.443,3.0,4.6,0.648,0.7,3.7,4.5,4.9,1.5,0.4,2.5,4.7,18.9,100,111,10.2,0.497,0.297,0.272,1.7,8.1,4.9,14.7,1.5,0.6,11.8,19.0,1.3,3.8,5.1,0.033,-1.5,-1.6,-3.1,-2.1
106,,,,,,,bradlav01,,394,321,11041,8.8,19.9,0.443,2.2,6.1,0.367,6.6,13.8,0.476,1.9,2.5,0.778,1.1,4.3,5.4,3.1,1.9,0.4,2.5,3.9,21.8,100,106,12.0,0.519,0.306,0.124,2.5,9.4,6.0,9.9,1.9,0.6,10.6,20.7,2.2,11.4,13.6,0.059,-0.9,-0.5,-1.4,1.7
107,,,,,,,gordobe01,,744,269,20366,10.1,23.3,0.432,3.0,7.5,0.401,7.1,15.8,0.447,5.3,6.1,0.857,0.9,3.9,4.7,4.8,1.3,0.3,4.0,4.4,28.4,105,110,14.9,0.546,0.321,0.263,1.9,8.7,5.2,16.5,1.3,0.4,13.3,25.9,19.2,14.1,33.3,0.078,1.1,-2.2,-1.1,4.7
108,,,,,,,mclembe01,,275,212,7077,6.5,15.7,0.414,2.4,7.0,0.35,4.1,8.7,0.465,2.5,3.2,0.786,0.9,4.0,4.9,2.4,1.4,0.4,2.6,4.4,17.9,99,112,9.0,0.524,0.443,0.202,2.1,8.8,5.5,7.4,1.4,0.6,13.3,17.3,1.1,2.7,3.7,0.025,-1.1,-1.4,-2.5,-0.9
109,,,,,,,udrihbe01,,822,272,18045,7.8,16.8,0.462,1.3,3.8,0.349,6.4,13.0,0.495,2.9,3.4,0.832,0.9,4.0,4.8,8.0,1.6,0.2,3.3,3.6,19.7,107,110,14.0,0.538,0.226,0.204,1.9,8.9,5.4,25.0,1.6,0.3,15.4,18.9,19.1,11.9,31.0,0.083,0.0,-1.5,-1.6,1.9
110,,,,,,,jamesbe01,,92,13,761,5.1,10.2,0.497,0.0,0.2,0.0,5.1,10.0,0.507,3.4,5.0,0.68,5.7,8.5,14.2,0.9,1.1,4.1,2.3,7.0,13.6,111,104,13.8,0.546,0.02,0.49,12.6,18.5,15.6,2.4,1.1,6.4,15.5,13.1,0.9,1.0,1.9,0.117,-2.9,1.8,-1.1,0.2
111,,,,,,,biyombi01,,424,181,9107,4.3,8.5,0.511,0.0,0.0,0.0,4.3,8.5,0.512,3.0,5.4,0.548,4.9,11.0,15.9,1.0,0.6,3.7,2.2,5.5,11.6,106,104,12.5,0.536,0.001,0.639,10.6,24.3,17.3,2.9,0.6,5.6,16.9,11.5,5.7,11.5,17.2,0.091,-4.0,2.0,-2.0,-0.1
112,,,,,,,griffbl01,,447,447,15724,12.2,23.5,0.518,0.2,0.6,0.28,12.0,22.9,0.525,6.9,10.3,0.668,3.7,10.2,13.9,6.0,1.4,0.9,3.6,4.4,31.4,113,105,22.8,0.56,0.027,0.437,8.3,22.5,15.5,21.0,1.4,1.4,11.4,27.7,39.5,19.6,59.1,0.181,2.7,1.4,4.1,24.3
113,,,,,,,marjabo01,,77,4,667,10.5,18.5,0.566,0.0,0.0,0.0,10.5,18.5,0.566,8.3,10.8,0.766,7.9,12.7,20.6,2.0,1.1,2.4,2.8,5.0,29.2,126,98,27.0,0.628,0.0,0.583,17.8,27.6,22.8,6.2,1.1,3.7,10.6,23.2,2.7,1.4,4.1,0.295,1.7,0.5,2.2,0.7
114,,,,,,,brownbo02,,131,2,1504,8.1,21.4,0.378,2.6,8.3,0.309,5.5,13.1,0.422,1.6,2.0,0.81,0.8,2.5,3.2,7.1,1.2,0.1,3.8,4.7,20.4,92,116,8.7,0.457,0.388,0.093,1.8,5.6,3.7,22.6,1.2,0.2,14.5,22.9,-1.4,0.1,-1.3,-0.042,-2.7,-4.5,-7.3,-2.0
115,,,,,,,portibo01,,101,5,1574,8.3,18.9,0.44,0.9,2.8,0.33,7.4,16.1,0.459,2.2,3.1,0.704,5.3,9.6,14.9,2.3,1.0,0.9,2.4,4.7,19.7,102,107,13.8,0.487,0.149,0.166,11.2,20.2,15.7,7.3,1.0,1.3,10.7,19.8,0.7,1.7,2.4,0.074,-2.2,-1.0,-3.2,-0.5
116,,,,,,,bogdabo02,,212,121,5451,7.8,17.7,0.441,2.9,8.0,0.366,4.9,9.8,0.502,3.1,3.7,0.847,1.0,5.1,6.1,2.4,0.8,0.2,2.6,3.0,21.7,104,114,11.7,0.56,0.45,0.209,2.2,11.3,6.7,7.6,0.8,0.2,11.9,19.5,3.7,1.1,4.8,0.042,-0.3,-2.5,-2.8,-1.1
117,,,,,,,diawbo01,,1039,552,28357,6.8,13.9,0.494,0.9,2.5,0.338,6.0,11.3,0.529,1.9,2.7,0.718,2.3,6.1,8.3,6.6,1.2,0.9,3.4,4.1,16.5,106,107,12.9,0.548,0.183,0.192,5.2,13.3,9.3,19.6,1.2,1.3,18.5,16.3,23.1,28.0,51.1,0.087,-0.3,1.1,0.7,19.5
118,,,,,,,bealbr01,,298,264,9847,9.7,22.3,0.435,3.0,7.6,0.398,6.7,14.7,0.454,3.7,4.7,0.788,1.2,4.3,5.5,4.8,1.6,0.5,2.9,3.2,26.2,105,107,15.3,0.536,0.341,0.212,2.6,9.6,6.1,15.5,1.6,0.7,10.5,24.1,9.6,9.4,19.1,0.093,1.1,-1.0,0.0,5.0
119,,,,,,,wrighbr03,,380,56,6232,9.4,15.5,0.607,0.0,0.1,0.0,9.4,15.4,0.611,3.2,4.8,0.675,4.3,7.1,11.4,1.4,1.4,3.1,1.5,4.1,22.0,125,106,20.5,0.626,0.006,0.308,9.5,15.7,12.6,4.5,1.4,4.9,8.0,16.8,16.7,7.0,23.6,0.182,0.6,1.1,1.7,5.7
120,,,,,,,bassbr01,,744,283,16282,8.1,16.2,0.499,0.0,0.2,0.211,8.0,16.0,0.502,4.5,5.4,0.831,3.6,7.3,10.9,1.9,0.9,1.5,2.3,4.4,20.7,111,106,15.2,0.558,0.011,0.337,8.0,15.9,12.0,6.1,0.9,2.2,10.9,18.4,23.4,18.7,42.1,0.124,-1.5,0.3,-1.1,3.7
121,,,,,,,daviebr01,,78,6,998,5.4,13.1,0.411,0.5,2.2,0.227,4.9,10.9,0.448,2.9,4.4,0.644,3.7,5.7,9.5,2.9,2.1,0.7,3.2,7.4,14.1,93,108,8.7,0.469,0.166,0.34,7.9,13.1,10.4,9.3,2.1,1.2,17.4,15.9,-0.5,0.8,0.3,0.016,-4.3,-0.4,-4.7,-0.7
122,,,,,,,ingrabr01,,58,19,1604,4.9,13.6,0.362,1.2,4.1,0.304,3.7,9.5,0.388,3.0,4.5,0.655,1.2,5.9,7.2,3.4,0.8,0.8,2.3,3.3,14.1,94,115,7.2,0.451,0.302,0.331,2.7,13.7,8.0,10.0,0.8,1.3,12.6,15.6,-0.9,0.4,-0.5,-0.014,-3.7,-0.7,-4.4,-1.0
123,,,,,,,jennibr01,,517,427,16253,8.5,21.8,0.389,2.8,8.1,0.349,5.7,13.8,0.413,4.3,5.4,0.796,1.0,4.0,5.0,9.5,2.1,0.3,3.7,3.0,24.1,104,108,15.9,0.498,0.37,0.248,2.1,8.9,5.4,30.0,2.1,0.5,13.2,24.1,15.5,14.2,29.6,0.088,1.9,-1.2,0.6,10.8
124,,,,,,,knighbr03,,382,320,11939,9.0,21.7,0.415,2.7,7.5,0.357,6.3,14.2,0.445,4.4,5.4,0.812,1.0,4.6,5.5,7.0,1.5,0.3,4.4,3.4,25.1,101,111,14.2,0.52,0.347,0.247,2.1,10.3,6.1,23.5,1.5,0.5,15.4,24.7,5.9,5.9,11.8,0.047,0.7,-2.0,-1.2,2.3
125,,,,,,,rushbr01,,457,139,9948,6.0,13.9,0.428,2.5,6.2,0.403,3.4,7.7,0.449,1.4,2.0,0.705,0.9,5.9,6.8,2.2,1.1,1.3,1.9,3.0,15.8,102,109,10.1,0.535,0.448,0.145,2.0,13.0,7.5,6.6,1.1,1.9,11.6,14.8,3.1,7.9,11.0,0.053,-1.6,-0.1,-1.7,0.7
126,,,,,,,haywobr01,,816,549,18680,5.9,11.3,0.528,0.0,0.0,0.0,5.9,11.2,0.528,3.7,6.3,0.587,5.9,7.9,13.7,1.2,0.9,3.1,2.4,5.8,15.6,112,106,14.6,0.555,0.001,0.562,12.6,17.5,15.0,3.8,0.9,4.6,14.6,14.2,24.7,19.1,43.8,0.113,-1.4,1.2,-0.2,8.4
127,,,,,,,roberbr01,,294,57,4948,7.6,18.5,0.412,2.2,6.1,0.355,5.4,12.4,0.44,3.4,3.7,0.913,0.6,3.7,4.2,7.3,1.3,0.2,2.7,3.7,20.8,107,111,13.3,0.517,0.331,0.203,1.3,8.1,4.6,23.0,1.3,0.3,11.8,20.0,5.4,2.0,7.4,0.071,0.0,-2.9,-2.9,-1.1
128,,,,,,,lopezbr01,,539,504,17432,11.6,22.8,0.507,0.3,0.9,0.316,11.3,21.9,0.515,6.4,8.1,0.795,4.3,7.2,11.6,2.5,1.0,2.8,3.3,4.5,29.8,111,109,21.1,0.566,0.039,0.353,9.4,16.3,12.8,9.0,0.9,4.2,11.0,25.9,33.4,15.0,48.3,0.133,0.8,0.1,0.9,12.8
129,,,,,,,hieldbu01,,58,37,1187,7.9,19.9,0.396,3.7,10.1,0.369,4.2,9.8,0.424,1.3,1.5,0.889,0.8,6.3,7.1,3.2,0.8,0.3,2.0,3.3,20.8,97,111,10.2,0.506,0.506,0.075,1.7,13.7,7.6,10.4,0.8,0.5,9.0,20.4,-0.4,0.9,0.5,0.02,-1.9,-1.9,-3.8,-0.5
130,,,,,,,mccolcj01,,237,140,6201,11.1,24.3,0.456,3.4,8.3,0.409,7.7,15.9,0.481,3.7,4.4,0.829,0.9,4.0,4.9,5.1,1.7,0.5,3.3,3.9,29.2,108,110,17.2,0.557,0.342,0.183,2.0,8.6,5.3,17.9,1.7,0.9,11.3,25.9,9.2,4.0,13.2,0.103,2.1,-1.8,0.3,3.5
131,,,,,,,milescj01,,690,284,14329,8.7,21.0,0.417,3.4,9.5,0.358,5.3,11.4,0.466,3.3,4.1,0.803,1.1,4.9,6.0,2.8,1.8,0.8,2.3,5.5,24.2,105,108,13.3,0.531,0.455,0.196,2.6,11.0,6.8,9.0,1.8,1.2,9.2,21.9,11.7,13.0,24.8,0.083,0.5,-1.5,-1.0,3.8
132,,,,,,,watsocj01,,584,104,11855,6.4,15.2,0.42,2.0,5.3,0.377,4.4,9.9,0.443,3.6,4.4,0.811,0.9,4.0,4.9,6.2,2.4,0.3,2.7,3.7,18.4,108,107,13.2,0.535,0.347,0.289,2.0,8.7,5.4,18.7,2.4,0.4,13.8,17.5,12.5,11.6,24.0,0.097,0.0,-0.6,-0.6,4.2
133,,,,,,,wilcocj01,,60,0,343,6.9,17.7,0.388,2.6,7.9,0.333,4.2,9.8,0.433,1.9,2.3,0.813,0.6,3.5,4.1,4.0,2.1,0.6,2.3,4.0,18.3,95,108,9.9,0.488,0.446,0.132,1.3,7.7,4.5,11.8,2.0,0.9,11.1,18.9,-0.1,0.3,0.2,0.029,-2.8,-1.6,-4.4,-0.2
134,,,,,,,payneca01,,77,1,1018,7.6,19.8,0.385,2.5,7.9,0.319,5.1,11.9,0.429,1.1,1.4,0.821,0.5,5.1,5.6,7.2,2.2,0.5,3.0,5.7,18.9,99,107,10.8,0.463,0.4,0.069,1.2,10.8,6.2,21.3,2.2,0.8,12.7,20.2,0.1,1.1,1.2,0.058,-1.8,-1.2,-3.1,-0.3
135,,,,,,,landrca01,,513,93,11524,9.3,17.4,0.535,0.0,0.1,0.3,9.3,17.3,0.537,6.1,7.7,0.785,4.4,6.9,11.3,1.6,1.0,0.9,2.7,5.4,24.8,116,108,17.5,0.595,0.008,0.444,9.9,15.1,12.5,5.3,1.0,1.3,11.5,20.5,25.7,10.2,35.9,0.149,0.0,-1.1,-1.1,2.6
136,,,,,,,boozeca01,,861,775,26901,11.4,21.9,0.521,0.0,0.0,0.071,11.4,21.9,0.522,4.5,6.2,0.722,4.0,12.0,16.0,3.8,1.5,0.7,3.6,5.1,27.3,108,102,19.5,0.554,0.001,0.281,8.8,26.6,17.7,13.2,1.5,1.0,12.6,24.3,40.6,39.7,80.3,0.143,0.4,0.8,1.2,22.1
137,,,,,,,anthoca01,,959,959,34742,12.5,27.6,0.452,1.7,4.8,0.347,10.8,22.7,0.475,8.3,10.3,0.812,2.5,6.8,9.3,4.4,1.5,0.7,3.9,4.1,35.0,108,107,21.0,0.545,0.175,0.373,5.7,15.1,10.4,16.3,1.5,1.0,11.0,31.5,65.1,31.5,96.6,0.133,2.5,-1.2,1.4,29.5
138,,,,,,,butleca01,,881,732,28333,8.6,19.7,0.434,1.4,4.0,0.348,7.2,15.7,0.456,4.6,5.5,0.847,2.1,6.1,8.2,3.7,2.2,0.4,3.0,4.0,23.1,105,108,15.0,0.523,0.202,0.278,4.4,13.6,9.0,12.3,2.2,0.6,11.8,21.7,26.6,24.3,50.9,0.086,0.3,-0.1,0.2,15.9
139,,,,,,,martica01,,243,15,3351,6.6,16.8,0.392,3.3,9.0,0.372,3.2,7.8,0.414,2.3,3.2,0.729,1.3,5.7,7.1,1.9,1.5,0.4,2.0,4.9,18.8,101,108,10.1,0.517,0.534,0.189,3.0,12.9,7.9,5.7,1.5,0.6,9.7,17.7,1.1,2.7,3.7,0.054,-1.5,-1.9,-3.4,-1.2
140,,,,,,,parsoch01,,367,351,11853,8.3,17.6,0.468,2.6,6.8,0.375,5.7,10.8,0.527,2.5,3.5,0.711,1.4,6.2,7.6,4.6,1.6,0.6,2.5,3.2,21.6,111,107,15.2,0.562,0.386,0.198,3.2,13.5,8.4,14.6,1.6,0.9,11.4,19.1,17.8,10.4,28.2,0.114,1.8,0.4,2.1,12.3
141,,,,,,,fryech01,,776,429,18255,7.6,17.4,0.438,2.6,6.8,0.388,5.0,10.6,0.47,2.3,2.9,0.821,2.1,8.4,10.5,2.2,1.2,1.4,2.1,5.9,20.3,108,107,13.4,0.542,0.391,0.164,4.8,18.6,11.7,6.8,1.2,2.1,10.0,18.2,18.9,17.1,36.1,0.095,-0.1,0.1,-0.1,8.9
142,,,,,,,villach01,,656,163,13578,10.3,23.6,0.435,2.8,8.1,0.341,7.5,15.5,0.484,3.1,4.0,0.772,3.1,8.6,11.7,2.1,1.3,1.4,2.5,5.6,26.4,105,109,16.0,0.52,0.345,0.167,6.7,20.1,13.2,7.2,1.3,2.1,9.0,24.1,12.0,10.6,22.6,0.08,0.0,-1.8,-1.8,0.6
143,,,,,,,budinch01,,407,50,7998,7.6,17.6,0.43,2.6,7.5,0.352,4.9,10.1,0.486,2.6,3.3,0.797,1.5,6.4,7.9,3.0,1.4,0.4,2.0,3.1,20.3,108,109,13.0,0.534,0.424,0.185,3.3,14.5,8.8,9.4,1.4,0.6,9.4,18.3,8.2,5.7,13.9,0.083,-0.1,-1.2,-1.4,1.2
144,,,,,,,anderch01,,695,45,12273,5.7,10.7,0.532,0.1,0.3,0.221,5.6,10.4,0.541,4.5,6.9,0.654,5.0,9.8,14.8,1.4,1.3,4.2,2.2,5.7,15.9,116,102,16.7,0.581,0.027,0.65,11.3,22.1,16.7,4.4,1.3,6.3,13.7,13.9,20.2,19.5,39.7,0.155,-1.5,2.7,1.2,9.8
